x(mm),Q (W/m2)
2375.25,1.27E+06
2375.45,1.28E+06
2375.65,1.29E+06
2375.86,1.30E+06
2376.06,1.31E+06
2376.26,1.32E+06
2376.46,1.32E+06
2376.66,1.33E+06
2376.86,1.34E+06
2377.07,1.35E+06
2377.27,1.36E+06
2377.47,1.37E+06
2377.67,1.37E+06
2377.88,1.38E+06
2378.08,1.39E+06
2378.28,1.40E+06
2378.48,1.41E+06
2378.68,1.42E+06
2378.89,1.42E+06
2379.09,1.43E+06
2379.29,1.44E+06
2379.49,1.45E+06
2379.7,1.46E+06
2379.9,1.46E+06
2380.1,1.47E+06
2380.3,1.48E+06
2380.5,1.49E+06
2380.71,1.50E+06
2380.91,1.51E+06
2381.11,1.51E+06
2381.31,1.52E+06
2381.52,1.53E+06
2381.72,1.54E+06
2381.92,1.55E+06
2382.12,1.56E+06
2382.32,1.56E+06
2382.53,1.57E+06
2382.73,1.58E+06
2382.93,1.59E+06
2383.13,1.60E+06
2383.33,1.61E+06
2383.54,1.61E+06
2383.74,1.62E+06
2383.94,1.63E+06
2384.14,1.64E+06
2384.35,1.65E+06
2384.55,1.66E+06
2384.75,1.66E+06
2384.95,1.67E+06
2385.15,1.68E+06
2385.36,1.69E+06
2385.56,1.70E+06
2385.76,1.71E+06
2385.96,1.72E+06
2386.17,1.72E+06
2386.37,1.73E+06
2386.57,1.74E+06
2386.77,1.75E+06
2386.97,1.76E+06
2387.18,1.77E+06
2387.38,1.77E+06
2387.58,1.78E+06
2387.78,1.79E+06
2387.98,1.80E+06
2388.19,1.81E+06
2388.39,1.82E+06
2388.59,1.82E+06
2388.79,1.83E+06
2389,1.84E+06
2389.2,1.85E+06
2389.4,1.86E+06
2389.6,1.86E+06
2389.8,1.87E+06
2390.01,1.88E+06
2390.21,1.89E+06
2390.41,1.90E+06
2390.61,1.90E+06
2390.82,1.91E+06
2391.02,1.92E+06
2391.22,1.93E+06
2391.42,1.93E+06
2391.62,1.94E+06
2391.83,1.95E+06
2392.03,1.96E+06
2392.23,1.96E+06
2392.43,1.97E+06
2392.64,1.98E+06
2392.84,1.99E+06
2393.04,1.99E+06
2393.24,2.00E+06
2393.44,2.01E+06
2393.65,2.01E+06
2393.85,2.02E+06
2394.05,2.03E+06
2394.25,2.03E+06
2394.45,2.04E+06
2394.66,2.05E+06
2394.86,2.05E+06
2395.06,2.06E+06
2395.26,2.07E+06
2395.47,2.07E+06
2395.67,2.08E+06
2395.87,2.08E+06
2396.07,2.09E+06
2396.27,2.10E+06
2396.48,2.10E+06
2396.68,2.11E+06
2396.88,2.11E+06
2397.08,2.12E+06
2397.29,2.12E+06
2397.49,2.13E+06
2397.69,2.13E+06
2397.89,2.14E+06
2398.09,2.14E+06
2398.3,2.15E+06
2398.5,2.16E+06
2398.7,2.16E+06
2398.9,2.17E+06
2399.1,2.17E+06
2399.31,2.17E+06
2399.51,2.18E+06
2399.71,2.18E+06
2399.91,2.19E+06
2400.11,2.19E+06
2400.32,2.20E+06
2400.52,2.20E+06
2400.72,2.21E+06
2400.92,2.21E+06
2401.13,2.22E+06
2401.33,2.22E+06
2401.53,2.22E+06
2401.73,2.23E+06
2401.73,2.23E+06
2401.93,2.23E+06
2402.14,2.24E+06
2402.34,2.24E+06
2402.54,2.24E+06
2402.74,2.25E+06
2402.95,2.25E+06
2403.15,2.26E+06
2403.35,2.26E+06
2403.55,2.26E+06
2403.75,2.27E+06
2403.96,2.27E+06
2404.16,2.27E+06
2404.36,2.28E+06
2404.56,2.28E+06
2404.76,2.28E+06
2404.97,2.29E+06
2405.17,2.29E+06
2405.37,2.29E+06
2405.57,2.30E+06
2405.78,2.30E+06
2405.98,2.30E+06
2406.18,2.30E+06
2406.38,2.31E+06
2406.58,2.31E+06
2406.79,2.31E+06
2406.99,2.31E+06
2407.19,2.32E+06
2407.39,2.32E+06
2407.6,2.32E+06
2407.8,2.32E+06
2408,2.33E+06
2408.2,2.33E+06
2408.4,2.33E+06
2408.61,2.33E+06
2408.81,2.34E+06
2409.01,2.34E+06
2409.21,2.34E+06
2409.42,2.34E+06
2409.62,2.35E+06
2409.82,2.35E+06
2410.02,2.35E+06
2410.22,2.35E+06
2410.43,2.35E+06
2410.63,2.35E+06
2410.83,2.36E+06
2411.03,2.36E+06
2411.23,2.36E+06
2411.44,2.36E+06
2411.64,2.36E+06
2411.84,2.37E+06
2412.04,2.37E+06
2412.25,2.37E+06
2412.45,2.37E+06
2412.65,2.37E+06
2412.85,2.37E+06
2413.05,2.38E+06
2413.26,2.38E+06
2413.46,2.38E+06
2413.66,2.38E+06
2413.86,2.38E+06
2414.07,2.38E+06
2414.27,2.38E+06
2414.47,2.38E+06
2414.67,2.39E+06
2414.87,2.39E+06
2415.08,2.39E+06
2415.28,2.39E+06
2415.48,2.39E+06
2415.68,2.39E+06
2415.89,2.39E+06
2416.09,2.39E+06
2416.29,2.39E+06
2416.49,2.40E+06
2416.69,2.40E+06
2416.89,2.40E+06
2417.1,2.40E+06
2417.3,2.40E+06
2417.5,2.40E+06
2417.7,2.40E+06
2417.91,2.40E+06
2418.11,2.40E+06
2418.31,2.40E+06
2418.51,2.40E+06
2418.71,2.40E+06
2418.92,2.40E+06
2419.12,2.40E+06
2419.32,2.40E+06
2419.52,2.41E+06
2419.73,2.41E+06
2419.93,2.41E+06
2420.13,2.41E+06
2420.33,2.41E+06
2420.53,2.41E+06
2420.74,2.41E+06
2420.94,2.41E+06
2421.14,2.41E+06
2421.34,2.41E+06
2421.54,2.41E+06
2421.75,2.41E+06
2421.95,2.41E+06
2422.15,2.41E+06
2422.35,2.41E+06
2422.56,2.41E+06
2422.76,2.41E+06
2422.96,2.41E+06
2423.16,2.41E+06
2423.36,2.41E+06
2423.57,2.40E+06
2423.77,2.40E+06
2423.97,2.40E+06
2424.17,2.40E+06
2424.38,2.40E+06
2424.58,2.40E+06
2424.78,2.40E+06
2424.98,2.40E+06
2425.18,2.40E+06
2425.39,2.40E+06
2425.59,2.40E+06
2425.79,2.39E+06
2425.99,2.39E+06
2426.2,2.39E+06
2426.4,2.39E+06
2426.6,2.39E+06
2426.8,2.39E+06
2427,2.39E+06
2427.21,2.38E+06
2427.41,2.38E+06
2427.61,2.38E+06
2427.81,2.38E+06
2428.01,2.38E+06
2428.22,2.38E+06
2428.42,2.37E+06
2428.62,2.37E+06
2428.82,2.37E+06
2429.03,2.37E+06
2429.23,2.37E+06
2429.43,2.36E+06
2429.63,2.36E+06
2429.83,2.36E+06
2430.04,2.36E+06
2430.24,2.35E+06
2430.44,2.35E+06
2430.64,2.35E+06
2430.85,2.35E+06
2431.05,2.34E+06
2431.25,2.34E+06
2431.45,2.34E+06
2431.65,2.34E+06
2431.86,2.33E+06
2432.06,2.33E+06
2432.26,2.33E+06
2432.46,2.32E+06
2432.66,2.32E+06
2432.87,2.32E+06
2433.07,2.32E+06
2433.27,2.31E+06
2433.47,2.31E+06
2433.67,2.31E+06
2433.88,2.31E+06
2434.08,2.30E+06
2434.28,2.30E+06
2434.48,2.30E+06
2434.69,2.29E+06
2434.89,2.29E+06
2435.09,2.29E+06
2435.29,2.29E+06
2435.49,2.28E+06
2435.7,2.28E+06
2435.9,2.28E+06
2436.1,2.28E+06
2436.3,2.27E+06
2436.51,2.27E+06
2436.71,2.27E+06
2436.91,2.27E+06
2437.11,2.26E+06
2437.31,2.26E+06
2437.52,2.26E+06
2437.72,2.26E+06
2437.92,2.25E+06
2438.12,2.25E+06
2438.32,2.25E+06
2438.53,2.25E+06
2438.73,2.24E+06
2438.93,2.24E+06
2439.13,2.24E+06
2439.34,2.24E+06
2439.54,2.23E+06
2439.74,2.23E+06
2439.94,2.23E+06
2440.14,2.23E+06
2440.35,2.22E+06
2440.55,2.22E+06
2440.75,2.22E+06
2440.95,2.22E+06
2441.16,2.21E+06
2441.36,2.21E+06
2441.56,2.21E+06
2441.76,2.21E+06
2441.96,2.21E+06
2442.17,2.20E+06
2442.37,2.20E+06
2442.57,2.20E+06
2442.77,2.20E+06
2442.97,2.19E+06
2443.18,2.19E+06
2443.38,2.19E+06
2443.58,2.19E+06
2443.78,2.19E+06
2443.99,2.18E+06
2444.19,2.18E+06
2444.39,2.18E+06
2444.59,2.18E+06
2444.79,2.18E+06
2445,2.17E+06
2445.2,2.17E+06
2445.4,2.17E+06
2445.6,2.17E+06
2445.8,2.17E+06
2446.01,2.16E+06
2446.21,2.16E+06
2446.21,2.16E+06
2446.41,2.16E+06
2446.61,2.16E+06
2446.82,2.16E+06
2447.02,2.16E+06
2447.22,2.15E+06
2447.42,2.15E+06
2447.62,2.15E+06
2447.83,2.15E+06
2448.03,2.15E+06
2448.23,2.14E+06
2448.43,2.14E+06
2448.63,2.14E+06
2448.84,2.14E+06
2449.04,2.14E+06
2449.24,2.14E+06
2449.44,2.13E+06
2449.65,2.13E+06
2449.85,2.13E+06
2450.05,2.13E+06
2450.25,2.13E+06
2450.45,2.13E+06
2450.66,2.12E+06
2450.86,2.12E+06
2451.06,2.12E+06
2451.26,2.12E+06
2451.47,2.12E+06
2451.67,2.12E+06
2451.87,2.12E+06
2452.07,2.11E+06
2452.27,2.11E+06
2452.48,2.11E+06
2452.68,2.11E+06
2452.88,2.11E+06
2453.08,2.11E+06
2453.28,2.10E+06
2453.49,2.10E+06
2453.69,2.10E+06
2453.89,2.10E+06
2454.09,2.10E+06
2454.3,2.10E+06
2454.5,2.10E+06
2454.7,2.09E+06
2454.9,2.09E+06
2455.1,2.09E+06
2455.31,2.09E+06
2455.51,2.09E+06
2455.71,2.09E+06
2455.91,2.09E+06
2456.12,2.09E+06
2456.32,2.08E+06
2456.52,2.08E+06
2456.72,2.08E+06
2456.92,2.08E+06
2457.13,2.08E+06
2457.33,2.08E+06
2457.53,2.08E+06
2457.73,2.07E+06
2457.93,2.07E+06
2458.14,2.07E+06
2458.34,2.07E+06
2458.54,2.07E+06
2458.74,2.07E+06
2458.94,2.07E+06
2459.15,2.07E+06
2459.35,2.07E+06
2459.55,2.06E+06
2459.75,2.06E+06
2459.96,2.06E+06
2460.16,2.06E+06
2460.36,2.06E+06
2460.56,2.06E+06
2460.76,2.06E+06
2460.97,2.06E+06
2461.17,2.06E+06
2461.37,2.05E+06
2461.57,2.05E+06
2461.78,2.05E+06
2461.98,2.05E+06
2462.18,2.05E+06
2462.38,2.05E+06
2462.58,2.05E+06
2462.79,2.05E+06
2462.99,2.05E+06
2463.19,2.04E+06
2463.39,2.04E+06
2463.59,2.04E+06
2463.8,2.04E+06
2464,2.04E+06
2464.2,2.04E+06
2464.4,2.04E+06
2464.61,2.04E+06
2464.81,2.04E+06
2465.01,2.04E+06
2465.21,2.04E+06
2465.41,2.03E+06
2465.62,2.03E+06
2465.82,2.03E+06
2466.02,2.03E+06
2466.22,2.03E+06
2466.43,2.03E+06
2466.63,2.03E+06
2466.83,2.03E+06
2467.03,2.03E+06
2467.23,2.03E+06
2467.44,2.03E+06
2467.64,2.02E+06
2467.84,2.02E+06
2468.04,2.02E+06
2468.24,2.02E+06
2468.45,2.02E+06
2468.65,2.02E+06
2468.85,2.02E+06
2469.05,2.02E+06
2469.26,2.02E+06
2469.46,2.02E+06
2469.66,2.02E+06
2469.86,2.02E+06
2470.06,2.01E+06
2470.27,2.01E+06
2470.47,2.01E+06
2470.67,2.01E+06
2470.87,2.01E+06
2471.08,2.01E+06
2471.28,2.01E+06
2471.48,2.01E+06
2471.68,2.01E+06
2471.88,2.01E+06
2472.09,2.01E+06
2472.29,2.01E+06
2472.49,2.01E+06
2472.69,2.01E+06
2472.9,2.00E+06
2473.1,2.00E+06
2473.3,2.00E+06
2473.5,2.00E+06
2473.7,2.00E+06
2473.9,2.00E+06
2474.11,2.00E+06
2474.31,2.00E+06
2474.51,2.00E+06
2474.71,2.00E+06
2474.92,2.00E+06
2475.12,2.00E+06
2475.32,2.00E+06
2475.52,2.00E+06
2475.72,2.00E+06
2475.93,1.99E+06
2476.13,1.99E+06
2476.33,1.99E+06
2476.53,1.99E+06
2476.74,1.99E+06
2476.94,1.99E+06
2477.14,1.99E+06
2477.34,1.99E+06
2477.54,1.99E+06
2477.75,1.99E+06
2477.95,1.99E+06
2478.15,1.99E+06
2478.35,1.99E+06
2478.56,1.99E+06
2478.76,1.99E+06
2478.96,1.99E+06
2479.16,1.98E+06
2479.36,1.98E+06
2479.57,1.98E+06
2479.77,1.98E+06
2479.97,1.98E+06
2480.17,1.98E+06
2480.37,1.98E+06
2480.58,1.98E+06
2480.78,1.98E+06
2480.98,1.98E+06
2481.18,1.98E+06
2481.39,1.98E+06
2481.59,1.98E+06
2481.79,1.98E+06
2481.99,1.98E+06
2482.19,1.98E+06
2482.4,1.98E+06
2482.6,1.97E+06
2482.8,1.97E+06
2483,1.97E+06
2483.21,1.97E+06
2483.41,1.97E+06
2483.61,1.97E+06
2483.81,1.97E+06
2484.01,1.97E+06
2484.22,1.97E+06
2484.42,1.97E+06
2484.62,1.97E+06
2484.82,1.97E+06
2485.02,1.97E+06
2485.23,1.97E+06
2485.43,1.97E+06
2485.63,1.97E+06
2485.83,1.97E+06
2486.04,1.97E+06
2486.24,1.97E+06
2486.44,1.96E+06
2486.64,1.96E+06
2486.84,1.96E+06
2487.05,1.96E+06
2487.25,1.96E+06
2487.45,1.96E+06
2487.65,1.96E+06
2487.86,1.96E+06
2488.06,1.96E+06
2488.26,1.96E+06
2488.46,1.96E+06
2488.66,1.96E+06
2488.87,1.96E+06
2489.07,1.96E+06
2489.27,1.96E+06
2489.47,1.96E+06
2489.68,1.96E+06
2489.88,1.96E+06
2490.08,1.96E+06
2490.28,1.96E+06
2490.48,1.96E+06
2490.69,1.96E+06
2490.89,1.95E+06
2491.09,1.95E+06
2491.29,1.95E+06
2491.49,1.95E+06
2491.7,1.95E+06
2491.9,1.95E+06
2492.1,1.95E+06
2492.3,1.95E+06
2492.5,1.95E+06
2492.71,1.95E+06
2492.91,1.95E+06
2493.11,1.95E+06
2493.31,1.95E+06
2493.52,1.95E+06
2493.72,1.95E+06
2493.92,1.95E+06
2494.12,1.95E+06
2494.32,1.95E+06
2494.53,1.95E+06
2494.73,1.95E+06
2494.93,1.95E+06
2495.13,1.95E+06
2495.34,1.95E+06
2495.54,1.95E+06
2495.74,1.94E+06
2495.94,1.94E+06
2496.14,1.94E+06
2496.35,1.94E+06
2496.55,1.94E+06
2496.75,1.94E+06
2496.95,1.94E+06
2497.15,1.94E+06
2497.36,1.94E+06
2497.56,1.94E+06
2497.76,1.94E+06
2497.96,1.94E+06
2498.17,1.94E+06
2498.37,1.94E+06
2498.57,1.94E+06
2498.77,1.94E+06
2498.97,1.94E+06
2499.18,1.94E+06
2499.38,1.94E+06
2499.58,1.94E+06
2499.78,1.94E+06
2499.99,1.94E+06
2500.19,1.94E+06
2500.39,1.94E+06
2500.59,1.94E+06
2500.79,1.94E+06
2501,1.93E+06
2501.2,1.93E+06
2501.4,1.93E+06
2501.6,1.93E+06
2501.81,1.93E+06
2502.01,1.93E+06
2502.21,1.93E+06
2502.41,1.93E+06
2502.61,1.93E+06
2502.82,1.93E+06
2503.02,1.93E+06
2503.22,1.93E+06
2503.41,1.93E+06
2503.57,1.93E+06
2503.71,1.93E+06
2503.82,1.93E+06
2503.9,1.93E+06
2503.97,1.93E+06
2504.03,1.93E+06
2504.07,1.94E+06
2504.11,1.95E+06
2504.14,2.15E+06
2504.17,2.64E+06
2504.19,2.89E+06
