x(mm),Q (W/m2)
2230.28,249976
2230.39,249963
2230.51,249950
2230.63,249937
2230.74,249924
2230.86,249911
2230.98,249898
2231.09,249886
2231.21,249873
2231.32,249860
2231.44,249847
2231.56,249835
2231.67,249822
2231.79,249809
2231.91,249797
2232.02,249784
2232.14,249771
2232.25,249759
2232.37,249746
2232.49,249734
2232.6,249722
2232.72,249709
2232.83,249697
2232.95,249685
2233.06,249672
2233.18,249660
2233.29,249648
2233.41,249636
2233.53,249624
2233.64,249612
2233.76,249600
2233.87,249588
2233.99,249576
2234.1,249564
2234.22,249552
2234.33,249541
2234.45,249529
2234.56,249517
2234.68,249506
2234.79,249494
2234.91,249483
2235.02,249472
2235.14,249461
2235.25,249449
2235.37,249438
2235.48,249427
2235.6,249416
2235.71,249405
2235.82,249395
2235.94,249384
2236.05,249373
2236.17,249363
2236.28,249352
2236.4,249342
2236.51,249332
2236.62,249321
2236.74,249311
2236.85,249301
2236.97,249291
2237.08,249281
2237.19,249271
2237.31,249262
2237.42,249252
2237.54,249243
2237.65,249233
2237.65,249233
2237.76,249224
2237.88,249215
2237.99,249206
2238.1,249197
2238.22,249188
2238.33,249179
2238.44,249170
2238.56,249162
2238.67,249153
2238.78,249145
2238.9,249136
2239.01,249128
2239.12,249120
2239.24,249112
2239.35,249104
2239.46,249097
2239.58,249089
2239.69,249081
2239.8,249074
2239.92,249067
2240.03,249060
2240.14,249052
2240.25,249046
2240.37,249039
2240.48,249032
2240.59,249025
2240.7,249019
2240.82,249013
2240.93,249006
2241.04,249000
2241.15,248994
2241.27,248988
2241.38,248983
2241.49,248977
2241.6,248971
2241.71,248966
2241.83,248961
2241.94,248956
2242.05,248951
2242.16,248946
2242.27,248941
2242.39,248937
2242.5,248932
2242.61,248928
2242.72,248924
2242.83,248919
2242.95,248916
2243.06,248912
2243.17,248908
2243.28,248904
2243.39,248901
2243.5,248898
2243.61,248895
2243.73,248892
2243.84,248889
2243.84,248889
2243.95,248886
2244.06,248883
2244.17,248881
2244.28,248878
2244.39,248876
2244.5,248874
2244.61,248872
2244.73,248870
2244.84,248868
2244.95,248867
2245.06,248865
2245.17,248864
2245.28,248863
2245.39,248862
2245.5,248861
2245.61,248860
2245.72,248860
2245.83,248859
2245.94,248859
2246.05,248858
2246.16,248858
2246.27,248858
2246.38,248859
2246.49,248859
2246.6,248859
2246.71,248860
2246.82,248860
2246.93,248861
2247.04,248862
2247.15,248863
2247.26,248864
2247.37,248866
2247.48,248867
2247.59,248869
2247.7,248870
2247.81,248872
2247.92,248874
2248.03,248876
2248.14,248878
2248.14,248878
2248.25,248881
2248.36,248883
2248.47,248886
2248.58,248888
2248.69,248891
2248.8,248894
2248.91,248897
2249.02,248900
2249.13,248903
2249.23,248907
2249.34,248910
2249.45,248914
2249.56,248918
2249.67,248922
2249.78,248926
2249.89,248930
2250,248934
2250.11,248938
2250.21,248942
2250.32,248947
2250.43,248952
2250.54,248956
2250.65,248961
2250.76,248966
2250.87,248971
2250.97,248976
2251.08,248982
2251.19,248987
2251.3,248992
2251.41,248998
2251.52,249003
2251.62,249009
2251.73,249015
2251.84,249021
2251.95,249027
2252.06,249033
2252.16,249039
2252.27,249046
2252.38,249052
2252.49,249058
2252.6,249065
2252.7,249071
2252.81,249078
2252.92,249085
2253.03,249092
2253.13,249099
2253.24,249106
2253.35,249113
2253.46,249120
2253.56,249127
2253.67,249135
2253.78,249142
2253.89,249149
2253.99,249157
2254.1,249164
2254.21,249172
2254.31,249180
2254.42,249188
2254.53,249195
2254.63,249203
2254.74,249211
2254.85,249219
2254.96,249227
2255.06,249236
2255.17,249244
2255.28,249252
2255.38,249260
2255.49,249268
2255.6,249277
2255.7,249285
2255.81,249294
2255.91,249302
2256.02,249311
2256.13,249319
2256.23,249328
2256.34,249337
2256.45,249345
2256.55,249354
2256.66,249363
2256.76,249371
2256.87,249380
2256.98,249389
2257.08,249398
2257.19,249407
2257.29,249416
2257.4,249425
2257.51,249434
2257.61,249442
2257.72,249451
2257.82,249460
2257.93,249469
2258.03,249478
2258.14,249487
2258.25,249497
2258.35,249506
2258.46,249515
2258.56,249524
2258.67,249533
2258.77,249542
2258.88,249551
2258.98,249560
2259.09,249569
2259.19,249578
2259.3,249587
2259.4,249596
2259.51,249605
2259.61,249614
2259.72,249623
2259.82,249632
2259.93,249641
2260.03,249650
2260.14,249659
2260.24,249668
2260.35,249677
2260.45,249686
2260.56,249695
2260.66,249704
2260.76,249712
2260.87,249721
2260.97,249730
2261.08,249739
2261.18,249748
2261.29,249756
2261.39,249765
2261.49,249774
2261.6,249782
2261.7,249791
2261.81,249799
2261.91,249808
2262.01,249816
2262.12,249825
2262.22,249833
2262.33,249841
2262.43,249850
2262.53,249858
2262.64,249866
2262.74,249874
2262.85,249882
2262.95,249891
2263.05,249899
2263.16,249907
2263.26,249914
2263.36,249922
2263.47,249930
2263.57,249938
2263.67,249946
2263.78,249953
2263.88,249961
2263.98,249968
2264.09,249976
2264.19,249983
2264.29,249990
2264.39,249998
2264.5,250005
2264.6,250012
2264.7,250019
2264.81,250026
2264.91,250033
2265.01,250040
2265.11,250047
2265.22,250053
2265.32,250060
2265.42,250067
2265.53,250073
2265.63,250079
2265.73,250086
2265.83,250092
2265.94,250098
2266.04,250104
2266.14,250110
2266.24,250116
2266.34,250122
2266.45,250128
2266.55,250133
2266.65,250139
2266.75,250144
2266.86,250150
2266.96,250155
2267.06,250160
2267.16,250165
2267.26,250170
2267.36,250175
2267.47,250180
2267.57,250185
2267.67,250189
2267.77,250194
2267.87,250198
2267.97,250203
2268.08,250207
2268.18,250211
2268.28,250215
2268.38,250219
2268.48,250223
2268.58,250227
2268.68,250230
2268.79,250234
2268.89,250237
2268.99,250241
2269.09,250244
2269.19,250247
2269.29,250250
2269.39,250253
2269.49,250256
2269.59,250258
2269.7,250261
2269.8,250264
2269.9,250266
2270,250268
2270.1,250270
2270.2,250272
2270.3,250274
2270.4,250276
2270.5,250278
2270.6,250280
2270.7,250281
2270.8,250283
2270.9,250284
2271,250285
2271.1,250287
2271.2,250288
2271.3,250289
2271.4,250289
2271.5,250290
2271.6,250291
2271.71,250291
2271.81,250292
2271.91,250292
2272,250292
2272.11,250292
2272.2,250292
2272.3,250292
2272.4,250292
2272.5,250292
2272.6,250291
2272.7,250291
2272.8,250290
2272.9,250289
2273,250288
2273.1,250287
2273.2,250286
2273.3,250285
2273.4,250284
2273.5,250283
2273.6,250281
2273.7,250280
2273.8,250278
2273.9,250276
2274,250274
2274.1,250272
2274.19,250270
2274.29,250268
2274.39,250266
2274.49,250263
2274.59,250261
2274.69,250258
2274.79,250256
2274.89,250253
2274.99,250250
2275.08,250247
2275.18,250244
2275.28,250241
2275.38,250238
2275.48,250234
2275.58,250231
2275.68,250228
2275.77,250224
2275.87,250220
2275.97,250216
2276.07,250213
2276.17,250209
2276.27,250205
2276.36,250200
2276.46,250196
2276.56,250192
2276.66,250187
2276.76,250183
2276.85,250178
2276.95,250174
2277.05,250169
2277.15,250164
2277.25,250159
2277.34,250154
2277.44,250149
2277.54,250144
2277.64,250138
2277.74,250133
2277.83,250128
2277.93,250122
2278.03,250117
2278.13,250111
2278.22,250105
2278.32,250099
2278.42,250093
2278.51,250087
2278.61,250081
2278.71,250075
2278.81,250069
2278.9,250063
2279,250056
2279.1,250050
2279.2,250043
2279.29,250037
2279.39,250030
2279.49,250023
2279.58,250017
2279.68,250010
2279.78,250003
2279.87,249996
2279.97,249989
2280.07,249982
2280.16,249974
2280.26,249967
2280.36,249960
2280.45,249952
2280.55,249945
2280.65,249937
2280.74,249930
2280.84,249922
2280.94,249914
2281.03,249907
2281.13,249899
2281.23,249891
2281.32,249883
2281.42,249875
2281.51,249867
2281.61,249859
2281.71,249851
2281.8,249842
2281.9,249834
2281.99,249826
2282.09,249817
2282.19,249809
2282.28,249801
2282.38,249792
2282.47,249783
2282.57,249775
2282.66,249766
2282.76,249757
2282.86,249749
2282.95,249742
2283.05,249739
2283.14,249742
2283.24,249751
2283.33,249745
2283.43,249598
2283.52,248990
2283.62,247087
2283.71,242046
2283.81,231747
2283.91,215361
2284,194780
2284.1,175264
2284.19,159285
2284.29,148588
2284.38,145998
2284.48,150193
2284.57,157713
2284.67,165578
2284.76,172710
2284.85,179078
2284.95,184849
2285.04,190159
2285.14,195098
2285.23,199721
2285.33,204067
2285.42,208164
2285.52,212036
2285.61,215703
2285.71,219181
2285.8,222485
2285.9,225629
2285.99,228625
2286.08,231487
2286.18,234226
2286.27,236851
2286.37,239373
2286.46,241798
2286.55,244135
2286.65,246390
2286.74,248569
2286.84,250676
2286.93,252717
2287.03,254696
2287.12,256615
2287.21,258480
2287.31,260293
2287.4,262057
2287.49,263775
2287.59,265452
2287.68,267088
2287.78,268687
2287.87,270250
2287.96,271778
2288.06,273272
2288.15,274731
2288.24,276156
2288.34,277548
2288.43,278909
2288.52,280239
2288.62,281540
2288.71,282814
2288.8,284062
2288.9,285285
2288.99,286486
2289.08,287663
2289.18,288820
2289.27,289956
2289.36,291072
2289.45,292169
2289.55,293248
2289.64,294309
2289.73,295352
2289.83,296379
2289.92,297389
2290.01,298383
2290.1,299361
2290.2,300325
2290.29,301273
2290.38,302206
2290.47,303125
2290.57,304030
2290.66,304921
2290.75,305798
2290.84,306662
2290.94,307512
2291.03,308349
2291.12,309173
2291.21,309984
2291.31,310782
2291.4,311568
2291.49,312342
2291.58,313104
2291.67,313853
2291.77,314591
2291.86,315318
2291.95,316033
2292.04,316738
2292.13,317431
2292.23,318114
2292.32,318787
2292.41,319449
2292.5,320101
2292.59,320744
2292.68,321376
2292.78,321999
2292.87,322613
2292.96,323217
2293.05,323812
2293.14,324399
2293.23,324976
2293.33,325545
2293.42,326105
2293.51,326657
2293.6,327201
2293.69,327737
2293.78,328264
2293.87,328784
2293.96,329296
2294.06,329801
2294.15,330298
2294.24,330788
2294.33,331271
2294.42,331746
2294.51,332215
2294.6,332678
2294.69,333134
2294.78,333583
2294.87,334027
2294.96,334464
2295.06,334896
2295.15,335321
2295.24,335742
2295.33,336156
2295.42,336566
2295.51,336970
2295.6,337369
2295.69,337764
2295.78,338153
2295.87,338538
2295.96,338919
2296.05,339295
2296.14,339666
2296.23,340034
2296.32,340397
2296.41,340757
2296.5,341112
2296.59,341464
2296.68,341812
2296.77,342157
2296.86,342498
2296.95,342835
2297.04,343169
2297.13,343500
2297.22,343828
2297.31,344153
2297.4,344474
2297.49,344793
2297.58,345108
2297.67,345421
2297.76,345731
2297.85,346038
2297.94,346343
2298.03,346645
2298.12,346945
2298.21,347242
2298.3,347536
2298.39,347828
2298.48,348118
2298.56,348405
2298.65,348691
2298.74,348974
2298.83,349254
2298.92,349533
2299.01,349810
2299.1,350084
2299.19,350357
2299.28,350628
2299.37,350897
2299.46,351163
2299.54,351428
2299.63,351692
2299.72,351953
2299.81,352213
2299.9,352471
2299.99,352727
2300.08,352982
2300.17,353235
2300.25,353486
2300.34,353736
2300.43,353984
2300.52,354231
2300.61,354476
2300.7,354720
2300.79,354962
2300.87,355203
2300.96,355442
2301.05,355680
2301.14,355917
2301.23,356153
2301.32,356387
2301.4,356619
2301.49,356851
2301.58,357081
2301.67,357310
2301.76,357538
2301.84,357765
2301.93,357990
2302.02,358214
2302.11,358437
2302.2,358659
2302.28,358880
2302.37,359099
2302.46,359318
2302.55,359535
2302.63,359752
2302.72,359967
2302.81,360181
2302.9,360395
2302.98,360607
2303.07,360818
2303.16,361028
2303.25,361237
2303.33,361446
2303.42,361653
2303.51,361859
2303.6,362064
2303.68,362269
2303.77,362472
2303.86,362674
2303.95,362876
2304.03,363076
2304.12,363276
2304.21,363475
2304.29,363672
2304.38,363869
2304.47,364065
2304.55,364260
2304.64,364455
2304.73,364648
2304.81,364840
2304.9,365032
2304.99,365222
2305.08,365412
2305.16,365601
2305.25,365789
2305.33,365976
2305.42,366162
2305.51,366348
2305.59,366532
2305.68,366716
2305.77,366899
2305.85,367081
2305.94,367262
2306.03,367443
2306.11,367622
2306.2,367801
2306.29,367978
2306.37,368155
2306.46,368331
2306.54,368507
2306.63,368681
2306.72,368855
2306.8,369027
2306.89,369199
2306.97,369370
2307.06,369541
2307.15,369710
2307.23,369879
2307.32,370046
2307.4,370213
2307.49,370380
2307.57,370545
2307.66,370709
2307.75,370873
2307.83,371036
2307.92,371198
2308,371359
2308.09,371519
2308.17,371679
2308.26,371838
2308.34,371995
2308.43,372153
2308.51,372309
2308.6,372464
2308.68,372619
2308.77,372773
2308.86,372926
2308.94,373078
2309.03,373229
2309.11,373380
2309.2,373529
2309.28,373678
2309.37,373826
2309.45,373974
2309.54,374120
2309.62,374266
2309.71,374410
2309.79,374554
2309.87,374698
2309.96,374840
2310.04,374981
2310.13,375122
2310.21,375262
2310.3,375401
2310.38,375539
2310.47,375677
2310.55,375813
2310.64,375949
2310.72,376084
2310.8,376218
2310.89,376352
2310.97,376484
2311.06,376616
2311.14,376746
2311.23,376876
2311.31,377006
2311.39,377134
2311.48,377261
2311.56,377388
2311.65,377514
2311.73,377639
2311.82,377763
2311.9,377886
2311.98,378009
2312.07,378130
2312.15,378251
2312.23,378371
2312.32,378490
2312.4,378608
2312.49,378725
2312.57,378841
2312.65,378957
2312.74,379071
2312.82,379185
2312.9,379298
2312.99,379410
2313.07,379521
2313.15,379631
2313.24,379740
2313.32,379849
2313.4,379956
2313.49,380063
2313.57,380168
2313.65,380273
2313.74,380377
2313.82,380479
2313.9,380581
2313.99,380682
2314.07,380782
2314.15,380881
2314.24,380979
2314.32,381076
2314.4,381172
2314.48,381267
2314.57,381361
2314.65,381454
2314.73,381546
2314.82,381637
2314.9,381727
2314.98,381816
2315.06,381904
2315.15,381990
2315.23,382076
2315.31,382161
2315.39,382245
2315.48,382328
2315.56,382409
2315.64,382490
2315.72,382569
2315.81,382648
2315.89,382725
2315.97,382801
2316.05,382876
2316.14,382950
2316.22,383023
2316.3,383095
2316.38,383166
2316.47,383236
2316.55,383304
2316.63,383371
2316.71,383438
2316.79,383503
2316.88,383567
2316.96,383629
2317.04,383691
2317.12,383752
2317.2,383811
2317.28,383869
2317.37,383926
2317.45,383982
2317.53,384037
2317.61,384090
2317.69,384143
2317.77,384194
2317.86,384244
2317.94,384293
2318.02,384341
2318.1,384387
2318.18,384433
2318.26,384477
2318.34,384520
2318.43,384562
2318.51,384602
2318.59,384642
2318.67,384680
2318.75,384717
2318.83,384753
2318.91,384788
2318.99,384822
2319.08,384854
2319.16,384885
2319.24,384916
2319.32,384945
2319.4,384972
2319.48,384999
2319.56,385025
2319.64,385049
2319.72,385072
2319.8,385094
2319.88,385115
2319.97,385135
2320.05,385154
2320.13,385171
2320.21,385188
2320.29,385203
2320.37,385217
2320.45,385230
2320.53,385242
2320.61,385253
2320.69,385263
2320.77,385272
2320.85,385279
2320.93,385286
2321.01,385291
2321.09,385296
2321.17,385299
2321.25,385301
2321.33,385303
2321.41,385303
2321.49,385302
2321.57,385300
2321.65,385298
2321.73,385294
2321.81,385289
2321.89,385283
2321.97,385276
2322.05,385269
2322.13,385260
2322.21,385250
2322.29,385240
2322.37,385228
2322.45,385216
2322.53,385203
2322.61,385188
2322.69,385173
2322.77,385157
2322.85,385141
2322.93,385123
2323.01,385104
2323.09,385085
2323.17,385065
2323.25,385044
2323.33,385022
2323.41,385000
2323.49,384977
2323.56,384953
2323.64,384928
2323.72,384903
2323.8,384876
2323.88,384850
2323.96,384822
2324.04,384794
2324.12,384765
2324.2,384736
2324.28,384706
2324.36,384675
2324.43,384644
2324.51,384612
2324.59,384580
2324.67,384547
2324.75,384513
2324.83,384479
2324.91,384445
2324.99,384410
2325.06,384375
2325.14,384339
2325.22,384303
2325.3,384267
2325.38,384230
2325.46,384193
2325.54,384156
2325.61,384118
2325.69,384080
2325.77,384042
2325.85,384003
2325.93,383964
2326.01,383926
2326.08,383887
2326.16,383847
2326.24,383808
2326.32,383769
2326.4,383729
2326.48,383690
2326.55,383650
2326.63,383610
2326.71,383571
2326.79,383531
2326.87,383492
2326.94,383453
2327.02,383413
2327.1,383374
2327.18,383335
2327.25,383297
2327.33,383258
2327.41,383220
2327.49,383182
2327.57,383145
2327.64,383107
2327.72,383071
2327.8,383034
2327.88,382998
2327.95,382962
2328.03,382927
2328.11,382893
2328.19,382859
2328.26,382825
2328.34,382792
2328.42,382760
2328.49,382728
2328.57,382697
2328.65,382667
2328.73,382638
2328.8,382609
2328.88,382581
2328.96,382554
2329.04,382528
2329.11,382503
2329.19,382478
2329.27,382455
2329.34,382433
2329.42,382411
2329.5,382391
2329.57,382372
2329.65,382354
2329.73,382337
2329.8,382321
2329.88,382307
2329.96,382293
2330.03,382282
2330.11,382271
2330.19,382262
2330.26,382254
2330.34,382247
2330.42,382242
2330.49,382239
2330.57,382237
2330.65,382236
2330.72,382237
2330.8,382240
2330.88,382244
2330.95,382250
2331.03,382258
2331.1,382267
2331.18,382278
2331.26,382291
2331.33,382306
2331.41,382323
2331.49,382341
2331.56,382362
2331.64,382384
2331.71,382409
2331.79,382435
2331.87,382464
2331.94,382494
2332.02,382527
2332.09,382562
2332.17,382599
2332.24,382638
2332.32,382680
2332.4,382723
2332.47,382770
2332.55,382818
2332.62,382869
2332.7,382922
2332.77,382978
2332.85,383036
2332.93,383096
2333,383159
2333.08,383225
2333.15,383293
2333.23,383364
2333.3,383437
2333.38,383514
2333.45,383592
2333.53,383674
2333.6,383758
2333.68,383845
2333.75,383935
2333.83,384028
2333.9,384124
2333.98,384222
2334.05,384324
2334.13,384428
2334.2,384536
2334.28,384646
2334.35,384760
2334.43,384876
2334.5,384996
2334.58,385119
2334.65,385245
2334.73,385374
2334.8,385507
2334.88,385642
2334.95,385781
2335.03,385923
2335.1,386069
2335.18,386218
2335.25,386370
2335.33,386526
2335.4,386685
2335.47,386848
2335.55,387014
2335.62,387184
2335.7,387357
2335.77,387534
2335.85,387714
2335.92,387898
2336,388086
2336.07,388277
2336.14,388473
2336.22,388672
2336.29,388874
2336.37,389081
2336.44,389291
2336.51,389505
2336.59,389723
2336.66,389945
2336.74,390171
2336.81,390401
2336.88,390635
2336.96,390872
2337.03,391114
2337.11,391360
2337.18,391610
2337.25,391864
2337.33,392123
2337.4,392385
2337.47,392652
2337.55,392923
2337.62,393198
2337.7,393477
2337.77,393761
2337.84,394049
2337.92,394342
2337.99,394639
2338.06,394940
2338.14,395245
2338.21,395556
2338.28,395870
2338.36,396189
2338.43,396513
2338.5,396841
2338.58,397174
2338.65,397511
2338.72,397854
2338.8,398200
2338.87,398552
2338.94,398908
2339.02,399269
2339.09,399635
2339.16,400005
2339.23,400380
2339.31,400760
2339.38,401146
2339.45,401535
2339.53,401930
2339.6,402330
2339.67,402735
2339.74,403145
2339.82,403559
2339.89,403979
2339.96,404404
2340.04,404834
2340.11,405269
2340.18,405710
2340.25,406155
2340.33,406606
2340.4,407062
2340.47,407523
2340.54,407989
2340.62,408461
2340.69,408938
2340.76,409421
2340.83,409908
2340.91,410402
2340.98,410900
2341.05,411405
2341.12,411914
2341.19,412429
2341.27,412950
2341.34,413476
2341.41,414008
2341.48,414546
2341.55,415089
2341.63,415638
2341.7,416192
2341.77,416752
2341.84,417318
2341.91,417890
2341.99,418468
2342.06,419051
2342.13,419641
2342.2,420236
2342.27,420837
2342.35,421444
2342.42,422057
2342.49,422677
2342.56,423302
2342.63,423933
2342.7,424571
2342.78,425214
2342.85,425864
2342.92,426520
2342.99,427183
2343.06,427851
2343.13,428526
2343.2,429207
2343.28,429895
2343.35,430589
2343.42,431290
2343.49,431997
2343.56,432710
2343.63,433431
2343.7,434157
2343.77,434891
2343.84,435631
2343.92,436378
2343.99,437132
2344.06,437892
2344.13,438659
2344.2,439434
2344.27,440215
2344.34,441003
2344.41,441798
2344.48,442601
2344.55,443410
2344.63,444226
2344.7,445050
2344.77,445881
2344.84,446720
2344.91,447566
2344.98,448419
2345.05,449279
2345.12,450147
2345.19,451023
2345.26,451907
2345.33,452798
2345.4,453696
2345.47,454603
2345.54,455517
2345.61,456440
2345.68,457370
2345.75,458308
2345.83,459255
2345.9,460209
2345.97,461172
2346.04,462143
2346.11,463122
2346.18,464110
2346.25,465106
2346.32,466111
2346.39,467124
2346.46,468146
2346.53,469177
2346.6,470216
2346.67,471265
2346.74,472322
2346.81,473388
2346.88,474463
2346.95,475548
2347.02,476641
2347.09,477744
2347.16,478856
2347.23,479978
2347.3,481109
2347.37,482249
2347.44,483399
2347.5,484559
2347.57,485729
2347.64,486908
2347.71,488097
2347.78,489296
2347.85,490505
2347.92,491724
2347.99,492954
2348.06,494193
2348.13,495443
2348.2,496703
2348.27,497973
2348.34,499253
2348.41,500544
2348.48,501846
2348.55,503158
2348.62,504480
2348.68,505813
2348.75,507157
2348.82,508511
2348.89,509876
2348.96,511251
2349.03,512637
2349.1,514034
2349.17,515441
2349.24,516859
2349.31,518287
2349.38,519725
2349.44,521174
2349.51,522633
2349.58,524102
2349.65,525580
2349.72,527069
2349.79,528567
2349.86,530074
2349.93,531590
2349.99,533115
2350.06,534648
2350.13,536189
2350.2,537738
2350.27,539293
2350.34,540854
2350.41,542421
2350.47,543992
2350.54,545567
2350.61,547145
2350.68,548724
2350.75,550302
2350.82,551879
2350.88,553453
2350.95,555020
2351.02,556579
2351.09,558127
2351.16,559660
2351.23,561174
2351.29,562664
2351.36,564126
2351.43,565551
2351.5,566934
2351.57,568263
2351.63,569528
2351.7,570716
2351.77,571809
2351.84,572785
2351.91,573619
2351.97,574276
2352.04,574709
2352.11,574854
2352.18,574621
2352.24,573874
2352.31,572411
2352.38,569921
2352.45,565916
2352.52,559643
2352.58,549867
2352.65,534802
2352.72,511607
2352.79,478613
2352.85,437707
2352.92,403047
2352.99,360469
2353.06,299222
2353.11,277184
2353.17,302019
2353.24,312550
2353.31,314640
2353.38,328001
2353.45,347502
2353.52,368422
2353.58,386834
2353.65,402829
2353.72,416631
2353.79,428537
2353.85,438929
2353.92,448135
2353.99,456429
2354.06,463834
2354.13,470661
2354.19,476927
2354.26,482619
2354.33,488004
2354.4,492957
2354.47,497548
2354.54,501915
2354.61,505965
2354.67,509810
2354.74,513471
2354.81,516951
2354.88,520280
2354.94,523470
2355.01,526562
2355.08,529519
2355.15,532417
2355.22,535221
2355.29,537923
2355.35,540603
2355.42,543175
2355.49,545679
2355.56,548148
2355.63,550518
2355.7,552848
2355.76,555128
2355.83,557360
2355.9,559559
2355.97,561719
2356.04,563853
2356.1,565944
2356.17,568033
2356.24,570087
2356.31,572119
2356.38,574163
2356.45,576150
2356.51,578133
2356.58,580106
2356.65,582023
2356.72,583939
2356.79,585829
2356.85,587700
2356.92,589568
2356.99,591417
2357.06,593257
2357.13,595082
2357.19,596915
2357.26,598728
2357.33,600546
2357.4,602381
2357.47,604181
2357.54,605999
2357.61,607812
2357.67,609574
2357.74,611347
2357.81,613108
2357.88,614860
2357.95,616619
2358.01,618366
2358.08,620109
2358.15,621848
2358.22,623600
2358.28,625335
2358.35,627087
2358.42,628854
2358.49,630592
2358.56,632359
2358.63,634120
2358.7,635850
2358.76,637604
2358.83,639337
2358.9,641062
2358.97,642799
2359.04,644526
2359.1,646252
2359.17,647979
2359.24,649722
2359.31,651449
2359.38,653198
2359.44,654959
2359.51,656699
2359.58,658475
2359.65,660241
2359.72,661989
2359.79,663762
2359.86,665509
2359.92,667257
2359.99,669012
2360.06,670761
2360.13,672513
2360.19,674264
2360.26,676031
2360.33,677787
2360.4,679565
2360.47,681350
2360.54,683123
2360.6,684937
2360.67,686734
2360.74,688526
2360.81,690343
2360.88,692130
2360.95,693923
2361.01,695719
2361.08,697510
2361.15,699310
2361.22,701109
2361.29,702920
2361.35,704723
2361.42,706547
2361.49,708373
2361.56,710201
2361.63,712067
2361.7,713910
2361.76,715766
2361.83,717640
2361.9,719481
2361.97,721337
2362.04,723188
2362.1,725035
2362.17,726899
2362.24,728758
2362.31,730625
2362.38,732489
2362.44,734374
2362.51,736256
2362.58,738151
2362.65,740078
2362.72,741981
2362.79,743909
2362.86,745849
2362.92,747757
2362.99,749687
2363.06,751608
2363.13,753524
2363.2,755457
2363.26,757385
2363.33,759316
2363.4,761251
2363.47,763208
2363.53,765156
2363.6,767121
2363.67,769112
2363.74,771078
2363.81,773083
2363.88,775092
2363.95,777070
2364.01,779080
2364.08,781075
2364.15,783061
2364.22,785066
2364.29,787064
2364.35,789065
2364.42,791072
2364.49,793099
2364.56,795114
2364.63,797152
2364.69,799211
2364.76,801250
2364.83,803332
2364.9,805410
2364.97,807467
2365.04,809558
2365.11,811624
2365.17,813689
2365.24,815766
2365.31,817835
2365.38,819911
2365.44,821989
2365.51,824086
2365.58,826172
2365.65,828280
2365.72,830404
2365.78,832513
2365.85,834670
2365.92,836815
2365.99,838952
2366.06,841122
2366.13,843259
2366.2,845398
2366.26,847540
2366.33,849678
2366.4,851829
2366.47,853978
2366.54,856144
2366.6,858296
2366.67,860468
2366.74,862650
2366.81,864830
2366.88,867058
2366.94,869265
2367.01,871483
2367.08,873722
2367.15,875919
2367.22,878135
2367.29,880347
2367.35,882551
2367.42,884774
2367.49,886991
2367.56,889217
2367.62,891440
2367.69,893685
2367.76,895926
2367.83,898177
2367.9,900469
2367.97,902733
2368.04,905023
2368.1,907331
2368.17,909598
2368.24,911892
2368.31,914174
2368.38,916445
2368.44,918736
2368.51,921018
2368.58,923304
2368.65,925592
2368.72,927902
2368.78,930202
2368.85,932519
2368.92,934870
2368.99,937188
2369.06,939546
2369.13,941913
2369.2,944242
2369.26,946608
2369.33,948961
2369.4,951304
2369.47,953659
2369.54,955984
2369.6,958315
2369.67,960662
2369.74,963031
2369.81,965385
2369.87,967759
2369.94,970159
2370.01,972531
2370.08,974950
2370.15,977370
2370.22,979760
2370.29,982188
2370.36,984590
2370.42,986982
2370.49,989389
2370.56,991783
2370.63,994184
2370.69,996585
2370.76,999005
2370.83,1001410
2370.9,1003840
2370.97,1006280
2371.03,1008700
2371.1,1011180
2371.17,1013640
2371.24,1016090
2371.31,1018580
2371.38,1021030
2371.45,1023480
2371.51,1025930
2371.58,1028370
2371.65,1030820
2371.72,1033270
2371.78,1035740
2371.85,1038190
2371.92,1040670
2371.99,1043150
2372.06,1045620
2372.13,1048150
2372.19,1050650
2372.26,1053170
2372.33,1055700
2372.4,1058190
2372.47,1060700
2372.54,1063200
2372.6,1065680
2372.67,1068190
2372.74,1070690
2372.81,1073200
2372.87,1075700
2372.94,1078220
2373.01,1080740
2373.08,1083260
2373.15,1085830
2373.22,1088370
2373.28,1090930
2373.35,1093520
2373.42,1096060
2373.49,1098620
2373.56,1101180
2373.63,1103710
2373.69,1106270
2373.76,1108810
2373.83,1111360
2373.9,1113910
2373.97,1116480
2374.03,1119040
2374.1,1121610
2374.17,1124220
2374.24,1126800
2374.31,1129400
2374.38,1132030
2374.44,1134610
2374.51,1137230
2374.58,1139830
2374.65,1142410
2374.72,1145000
2374.79,1147590
2374.85,1150170
2374.92,1152760
2374.99,1155370
2375.06,1157960
2375.12,1160570
2375.19,1163210
2375.26,1165820
2375.33,1168480
2375.4,1171140
2375.47,1173760
2375.54,1176430
2375.6,1179060
2375.67,1181680
2375.74,1184320
2375.81,1186940
2375.88,1189560
2375.94,1192190
2376.01,1194840
2376.08,1197460
2376.15,1200090
2376.22,1202750
2376.28,1205390
2376.35,1208080
2376.42,1210760
2376.49,1213410
2376.56,1216110
2376.63,1218770
2376.7,1221420
2376.76,1224080
2376.83,1226720
2376.9,1229360
2376.97,1232010
2377.03,1234670
2377.1,1237310
2377.17,1239970
2377.24,1242650
2377.31,1245300
2377.37,1247990
2377.44,1250670
2377.51,1253350
2377.58,1256060
2377.65,1258720
2377.72,1261390
2377.79,1264070
2377.85,1266710
2377.92,1269370
2377.99,1272010
