x(mm),Q (W/m2)
2431.45,2406360
2431.55,2405620
2431.65,2404850
2431.76,2404050
2431.86,2403230
2431.96,2402370
2432.06,2401480
2432.16,2400570
2432.26,2399620
2432.36,2398650
2432.46,2397640
2432.56,2396600
2432.66,2395540
2432.76,2394440
2432.87,2393320
2432.97,2392170
2433.07,2390990
2433.17,2389790
2433.27,2388560
2433.37,2387310
2433.47,2386030
2433.57,2384720
2433.67,2383390
2433.77,2382040
2433.88,2380660
2433.98,2379270
2434.08,2377850
2434.18,2376420
2434.28,2374970
2434.38,2373500
2434.48,2372020
2434.58,2370520
2434.68,2369000
2434.78,2367470
2434.88,2365930
2434.99,2364380
2435.09,2362820
2435.19,2361250
2435.29,2359670
2435.39,2358100
2435.49,2356510
2435.59,2354920
2435.69,2353320
2435.79,2351720
2435.89,2350130
2435.99,2348530
2436.1,2346920
2436.2,2345320
2436.3,2343730
2436.4,2342140
2436.5,2340550
2436.6,2338960
2436.7,2337380
2436.8,2335800
2436.9,2334230
2437,2332660
2437.11,2331100
2437.21,2329540
2437.31,2328000
2437.41,2326460
2437.51,2324930
2437.61,2323400
2437.71,2321880
2437.81,2320370
2437.91,2318860
2438.01,2317360
2438.11,2315860
2438.22,2314370
2438.32,2312890
2438.42,2311420
2438.52,2309960
2438.62,2308500
2438.72,2307050
2438.82,2305600
2438.92,2304150
2439.02,2302720
2439.12,2301280
2439.22,2299860
2439.33,2298440
2439.43,2297020
2439.53,2295620
2439.63,2294220
2439.73,2292820
2439.83,2291430
2439.93,2290040
2440.03,2288650
2440.13,2287280
2440.23,2285900
2440.34,2284530
2440.44,2283170
2440.54,2281810
2440.64,2280460
2440.74,2279120
2440.84,2277770
2440.94,2276430
2441.04,2275100
2441.14,2273770
2441.24,2272440
2441.34,2271120
2441.45,2269800
2441.55,2268490
2441.65,2267190
2441.75,2265890
2441.85,2264590
2441.95,2263290
2442.05,2262000
2442.15,2260710
2442.25,2259430
2442.35,2258140
2442.45,2256870
2442.56,2255590
2442.66,2254320
2442.76,2253060
2442.86,2251800
2442.96,2250540
2443.06,2249290
2443.16,2248030
2443.26,2246780
2443.36,2245530
2443.46,2244280
2443.57,2243040
2443.67,2241810
2443.77,2240570
2443.87,2239340
2443.97,2238120
2444.07,2236890
2444.17,2235670
2444.27,2234450
2444.37,2233230
2444.47,2232020
2444.57,2230810
2444.68,2229600
2444.78,2228400
2444.88,2227200
2444.98,2226000
2445.08,2224810
2445.18,2223620
2445.28,2222430
2445.38,2221240
2445.48,2220050
2445.58,2218880
2445.68,2217700
2445.79,2216530
2445.89,2215360
2445.99,2214200
2446.09,2213030
2446.19,2211870
2446.29,2210720
2446.39,2209560
2446.49,2208410
2446.59,2207270
2446.69,2206120
2446.8,2204990
2446.9,2203850
2447,2202720
2447.1,2201600
2447.2,2200480
2447.3,2199360
2447.4,2198240
2447.5,2197130
2447.6,2196020
2447.7,2194910
2447.8,2193810
2447.91,2192720
2448.01,2191630
2448.11,2190540
2448.21,2189460
2448.31,2188380
2448.41,2187300
2448.51,2186220
2448.61,2185150
2448.71,2184080
2448.81,2183010
2448.91,2181950
2449.02,2180890
2449.12,2179840
2449.22,2178790
2449.32,2177740
2449.42,2176690
2449.52,2175650
2449.62,2174600
2449.72,2173560
2449.82,2172520
2449.92,2171490
2450.03,2170460
2450.13,2169430
2450.23,2168410
2450.33,2167380
2450.43,2166360
2450.53,2165340
2450.63,2164330
2450.73,2163310
2450.83,2162300
2450.93,2161290
2451.03,2160280
2451.14,2159280
2451.24,2158280
2451.34,2157290
2451.44,2156290
2451.54,2155300
2451.64,2154310
2451.74,2153320
2451.84,2152330
2451.94,2151350
2452.04,2150370
2452.14,2149400
2452.25,2148430
2452.35,2147460
2452.45,2146490
2452.55,2145530
2452.65,2144570
2452.75,2143610
2452.85,2142650
2452.95,2141700
2453.05,2140750
2453.15,2139800
2453.26,2138860
2453.36,2137920
2453.46,2136990
2453.56,2136060
2453.66,2135130
2453.76,2134200
2453.86,2133280
2453.96,2132360
2454.06,2131440
2454.16,2130530
2454.26,2129620
2454.37,2128720
2454.47,2127810
2454.57,2126920
2454.67,2126020
2454.77,2125130
2454.87,2124240
2454.97,2123360
2455.07,2122480
2455.17,2121600
2455.27,2120730
2455.37,2119860
2455.48,2119000
2455.58,2118140
2455.68,2117290
2455.78,2116440
2455.88,2115590
2455.98,2114740
2456.08,2113900
2456.18,2113060
2456.28,2112230
2456.38,2111410
2456.48,2110580
2456.59,2109770
2456.69,2108950
2456.79,2108140
2456.89,2107330
2456.99,2106530
2457.09,2105730
2457.19,2104940
2457.29,2104150
2457.39,2103360
2457.49,2102580
2457.6,2101810
2457.7,2101040
2457.8,2100270
2457.9,2099500
2458,2098740
2458.1,2097980
2458.2,2097240
2458.3,2096490
2458.4,2095740
2458.5,2095000
2458.6,2094270
2458.71,2093540
2458.81,2092820
2458.91,2092090
2459.01,2091380
2459.11,2090660
2459.21,2089950
2459.31,2089440
2459.41,2088790
2459.51,2087920
2459.61,2087180
2459.71,2086480
2459.82,2085790
2459.92,2085110
2460.02,2084440
2460.12,2083770
2460.22,2083100
2460.32,2082440
2460.42,2081780
2460.52,2081120
2460.62,2080480
2460.72,2079830
2460.83,2079190
2460.93,2078560
2461.03,2077920
2461.13,2077290
2461.23,2076670
2461.33,2076050
2461.43,2075430
2461.53,2074820
2461.63,2074210
2461.73,2073600
2461.83,2073010
2461.94,2072410
2462.04,2071820
2462.14,2071230
2462.24,2070640
2462.34,2070060
2462.44,2069480
2462.54,2068900
2462.64,2068330
2462.74,2067770
2462.84,2067200
2462.95,2066640
2463.05,2066090
2463.15,2065540
2463.25,2065190
2463.35,2064700
2463.45,2063970
2463.55,2063370
2463.65,2062830
2463.75,2062290
2463.85,2061770
2463.95,2061250
2464.06,2060720
2464.16,2060200
2464.26,2059680
2464.36,2059170
2464.46,2058660
2464.56,2058160
2464.66,2057650
2464.76,2057150
2464.86,2056660
2464.96,2056170
2465.06,2055680
2465.17,2055190
2465.27,2054710
2465.37,2054230
2465.47,2053750
2465.57,2053280
2465.67,2052810
2465.77,2052340
2465.87,2051880
2465.97,2051410
2466.07,2050960
2466.18,2050500
2466.28,2050050
2466.38,2049590
2466.48,2049140
2466.58,2048700
2466.68,2048250
2466.78,2047810
2466.88,2047370
2466.98,2046940
2467.08,2046500
2467.18,2046070
2467.29,2045640
2467.39,2045210
2467.49,2044790
2467.59,2044360
2467.69,2043940
2467.79,2043520
2467.89,2043100
2467.99,2042680
2468.09,2042260
2468.19,2041850
2468.3,2041440
2468.4,2041020
2468.5,2040610
2468.6,2040200
2468.7,2039790
2468.8,2039390
2468.9,2038980
2469,2038570
2469.1,2038170
2469.2,2037770
2469.3,2037370
2469.41,2036960
2469.51,2036560
2469.61,2036160
2469.71,2035760
2469.81,2035360
2469.91,2034970
2470.01,2034570
2470.11,2034170
2470.21,2033780
2470.31,2033380
2470.41,2032990
2470.52,2032590
2470.62,2032200
2470.72,2031810
2470.82,2031410
2470.92,2031020
2471.02,2030630
2471.12,2030230
2471.22,2029840
2471.32,2029450
2471.42,2029060
2471.53,2028670
2471.63,2028270
2471.73,2027880
2471.83,2027490
2471.93,2027100
2472.03,2026710
2472.13,2026310
2472.23,2025920
2472.33,2025530
2472.43,2025140
2472.53,2024750
2472.64,2024350
2472.74,2023960
2472.84,2023570
2472.94,2023170
2473.04,2022780
2473.14,2022380
2473.24,2021990
2473.34,2021590
2473.44,2021200
2473.54,2020800
2473.65,2020410
2473.75,2020210
2473.85,2019920
2473.95,2019350
2474.05,2018850
2474.15,2018430
2474.25,2018030
2474.35,2017630
2474.45,2017230
2474.55,2016830
2474.65,2016430
2474.76,2016030
2474.86,2015630
2474.96,2015230
2475.06,2014830
2475.16,2014430
2475.26,2014030
2475.36,2013640
2475.46,2013240
2475.56,2012840
2475.66,2012440
2475.77,2012040
2475.87,2011630
2475.97,2011230
2476.07,2010830
2476.17,2010430
2476.27,2010030
2476.37,2009630
2476.47,2009230
2476.57,2008830
2476.67,2008430
2476.77,2008030
2476.88,2007630
2476.98,2007230
2477.08,2006830
2477.18,2006430
2477.28,2006020
2477.38,2005620
2477.48,2005220
2477.58,2004820
2477.68,2004420
2477.78,2004020
2477.88,2003620
2477.99,2003220
2478.09,2002820
2478.19,2002420
2478.29,2002020
2478.39,2001620
2478.49,2001220
2478.59,2000820
2478.69,2000420
2478.79,2000030
2478.89,1999630
2479,1999250
2479.1,1998860
2479.2,1998440
2479.3,1998040
2479.4,1997640
2479.5,1997240
2479.6,1996850
2479.7,1996450
2479.8,1996060
2479.9,1995670
2480,1995270
2480.11,1994880
2480.21,1994490
2480.31,1994100
2480.41,1993710
2480.51,1993320
2480.61,1992930
2480.71,1992540
2480.81,1992160
2480.91,1991770
2481.01,1991390
2481.12,1991000
2481.22,1990620
2481.32,1990240
2481.42,1989860
2481.52,1989480
2481.62,1989100
2481.72,1988720
2481.82,1988340
2481.92,1987970
2482.02,1987590
2482.12,1987220
2482.23,1987020
2482.33,1986870
2482.43,1986390
2482.53,1985800
2482.63,1985370
2482.73,1985000
2482.83,1984630
2482.93,1984260
2483.03,1983890
2483.13,1983530
2483.23,1983170
2483.34,1982800
2483.44,1982440
2483.54,1982120
2483.64,1981770
2483.74,1981380
2483.84,1981020
2483.94,1980660
2484.04,1980310
2484.14,1979960
2484.24,1979610
2484.35,1979260
2484.45,1978920
2484.55,1978570
2484.65,1978230
2484.75,1977890
2484.85,1977550
2484.95,1977210
2485.05,1976870
2485.15,1976540
2485.25,1976200
2485.35,1975870
2485.46,1975540
2485.56,1975220
2485.66,1974890
2485.76,1974570
2485.86,1974240
2485.96,1973930
2486.06,1973610
2486.16,1973290
2486.26,1972980
2486.36,1972670
2486.47,1972360
2486.57,1972050
2486.67,1971750
2486.77,1971440
2486.87,1971140
2486.97,1970850
2487.07,1970550
2487.17,1970260
2487.27,1969970
2487.37,1969680
2487.47,1969390
2487.58,1969110
2487.68,1968820
2487.78,1968540
2487.88,1968270
2487.98,1967990
2488.08,1967720
2488.18,1967450
2488.28,1967180
2488.38,1966920
2488.48,1966650
2488.59,1966390
2488.69,1966130
2488.79,1965870
2488.89,1965620
2488.99,1965370
2489.09,1965120
2489.19,1964870
2489.29,1964630
2489.39,1964380
2489.49,1964140
2489.59,1963900
2489.7,1963660
2489.8,1963430
2489.9,1963200
2490,1962970
2490.1,1962740
2490.2,1962510
2490.3,1962290
2490.4,1962070
2490.5,1961850
2490.6,1961630
2490.7,1961420
2490.81,1961200
2490.91,1960990
2491.01,1960790
2491.11,1960580
2491.21,1960380
2491.31,1960180
2491.41,1959980
2491.51,1959780
2491.61,1959580
2491.71,1959390
2491.82,1959200
2491.92,1959010
2492.02,1958830
2492.12,1958640
2492.22,1958460
2492.32,1958280
2492.42,1958110
2492.52,1957930
2492.62,1957760
2492.72,1957590
2492.82,1957420
2492.93,1957250
2493.03,1957090
2493.13,1956920
2493.23,1956760
2493.33,1956600
2493.43,1956450
2493.53,1956290
2493.63,1956140
2493.73,1955990
2493.83,1955840
2493.94,1955690
2494.04,1955550
2494.14,1955410
2494.24,1955250
2494.34,1955100
2494.44,1954960
2494.54,1954820
2494.64,1954680
2494.74,1954540
2494.84,1954400
2494.94,1954260
2495.05,1954130
2495.15,1953990
2495.25,1953850
2495.35,1953720
2495.45,1953590
2495.55,1953450
2495.65,1953320
2495.75,1953190
2495.85,1953060
2495.95,1952920
2496.05,1952790
2496.16,1952670
2496.26,1952540
2496.36,1952400
2496.46,1952270
2496.56,1952140
2496.66,1952010
2496.76,1951880
2496.86,1951750
2496.96,1951620
2497.06,1951490
2497.17,1951360
2497.27,1951230
2497.37,1951100
2497.47,1950980
2497.57,1950850
2497.67,1950720
2497.77,1950590
2497.87,1950460
2497.97,1950320
2498.07,1950190
2498.17,1950060
2498.28,1949930
2498.38,1949800
2498.48,1949670
2498.58,1949540
2498.68,1949400
2498.78,1949270
2498.88,1949140
2498.98,1949030
2499.08,1948920
2499.18,1948770
2499.29,1948610
2499.39,1948470
2499.49,1948330
2499.59,1948190
2499.69,1948060
2499.79,1947920
2499.89,1947780
2499.99,1947640
2500.09,1947500
2500.19,1947360
2500.29,1947220
2500.4,1947080
2500.5,1946940
2500.6,1946790
2500.7,1946650
2500.8,1946500
2500.9,1946360
2501,1946220
2501.1,1946070
2501.2,1945920
2501.3,1945770
2501.4,1945620
2501.51,1945470
2501.61,1945310
2501.71,1945160
2501.81,1945010
2501.91,1944860
2502.01,1944700
2502.11,1944540
2502.21,1944400
2502.31,1944280
2502.41,1944100
2502.52,1943910
2502.62,1943730
2502.72,1943570
2502.82,1943400
2502.92,1943240
2503.02,1943070
2503.12,1942900
2503.22,1942720
2503.32,1942550
2503.42,1942380
2503.52,1942210
2503.63,1942030
2503.73,1941800
2503.82,1941450
2503.9,1940860
2503.97,1940020
2504.03,1942160
2504.07,1955600
2504.11,1972250
2504.14,2185160
2504.17,2658950
2504.19,2898180
