# x(m), P(Pa)
2.749616165366230436e-01,2.386768017617312944e+04
2.754579371440900037e-01,2.386735012495839328e+04
2.759542577515570194e-01,2.386702378358399437e+04
2.764505783590240351e-01,2.386670630323449222e+04
2.769468989664909953e-01,2.386639789930097322e+04
2.774432195739570117e-01,2.386609180270596698e+04
2.779395401814239719e-01,2.386577488411896775e+04
2.784358607888909876e-01,2.386543199599878426e+04
2.789321813963580032e-01,2.386505156812046334e+04
2.794285020038249634e-01,2.386462887218891046e+04
2.799248226112919791e-01,2.386416717297776631e+04
2.804211432187590503e-01,2.386367432280082357e+04
2.809174638262250112e-01,2.386316119272565993e+04
2.814137844336920269e-01,2.386263946416773251e+04
2.819101050411589870e-01,2.386211897559678619e+04
2.824064256486260027e-01,2.386160680457535636e+04
2.829027462560930184e-01,2.386110738085983394e+04
2.833990668635599786e-01,2.386062410982071742e+04
2.838953874710260505e-01,2.386015983105991472e+04
2.843917080784930107e-01,2.385971724105723115e+04
2.848880286859600264e-01,2.385929743553559092e+04
2.853843492934270420e-01,2.385889816664512546e+04
2.858806699008940022e-01,2.385851800298089802e+04
2.863769905083610179e-01,2.385814906347222131e+04
2.868733111158280336e-01,2.385778569239654826e+04
2.873696317232939945e-01,2.385742415918010374e+04
2.878659523307610102e-01,2.385706357855652459e+04
