# x(m), q(W/m2)
1.225911900443030084e-01,6.500141886496098014e+05
1.230875106517700102e-01,6.494821343961133389e+05
1.235838312592369981e-01,6.489555260367608862e+05
1.240801518667039999e-01,6.484360830053574173e+05
1.245764724741700025e-01,6.479248104628445581e+05
1.250727930816370181e-01,6.474227583638946526e+05
1.255691136891040061e-01,6.469302900315781590e+05
1.260654342965709940e-01,6.464469320738198003e+05
1.265617549040380097e-01,6.459727125520106638e+05
1.270580755115039984e-01,6.455073365638733376e+05
1.275543961189710140e-01,6.450494804046550998e+05
1.280507167264380020e-01,6.445975352232139558e+05
1.285470373339049899e-01,6.441505589591782773e+05
1.290433579413720055e-01,6.437074174202688737e+05
1.295396785488389935e-01,6.432702317253774963e+05
1.300359991563050099e-01,6.428358839480697643e+05
1.305323197637719979e-01,6.424055952061576536e+05
1.310286403712389858e-01,6.419795288952736882e+05
1.315249609787060014e-01,6.415584662488877075e+05
1.320212815861729894e-01,6.411448962043158244e+05
1.325176021936399773e-01,6.407428031938443892e+05
1.330139228011069930e-01,6.403561039728049655e+05
1.335102434085729817e-01,6.399853766691803467e+05
1.340065640160399973e-01,6.396268417133846087e+05
1.345028846235069853e-01,6.392737808390350547e+05
1.349992052309740287e-01,6.389190552624487318e+05
1.354955258384410166e-01,6.385573718148476910e+05
1.359918464459080045e-01,6.381864767094673589e+05
1.364881670533740210e-01,6.378068664412065409e+05
1.369844876608410089e-01,6.374202833564607427e+05
1.374808082683080246e-01,6.370281900209370069e+05
1.379771288757750125e-01,6.366310320510795573e+05
1.384734494832420004e-01,6.362320702374457614e+05
1.389697700907090161e-01,6.358306849978868850e+05
1.394660906981750048e-01,6.354260059822496260e+05
1.399624113056420205e-01,6.350148590767825954e+05
1.404587319131090084e-01,6.346041924895009724e+05
1.409550525205759963e-01,6.341914222031310201e+05
1.414513731280430120e-01,6.337786558380445931e+05
1.419476937355099999e-01,6.333665150098722661e+05
1.424440143429770156e-01,6.329540644324136665e+05
1.429403349504430043e-01,6.325409737372185336e+05
1.434366555579099922e-01,6.321288503032433800e+05
1.439329761653770079e-01,6.317206185399893438e+05
1.444292967728439958e-01,6.313182882451537298e+05
1.449256173803110115e-01,6.309214520910213469e+05
1.454219379877779994e-01,6.305277448142850772e+05
1.459182585952439881e-01,6.301349699235425796e+05
1.464145792027110038e-01,6.297416236507230205e+05
1.469108998101779917e-01,6.293470778357770760e+05
1.474072204176450074e-01,6.289516944261417957e+05
1.479035410251119953e-01,6.285564552334614564e+05
1.483998616325789832e-01,6.281625157022284111e+05
1.488961822400449997e-01,6.277708776097246446e+05
1.493925028475119876e-01,6.273821962295094272e+05
1.498888234549790033e-01,6.269966560801659944e+05
1.503851440624459912e-01,6.266143859922658885e+05
1.508814646699129791e-01,6.262355502746747807e+05
1.513777852773800225e-01,6.258594151388249593e+05
1.518741058848470105e-01,6.254844230711753480e+05
1.523704264923129992e-01,6.251092112507533748e+05
1.528667470997800149e-01,6.247335301228507888e+05
1.533630677072470028e-01,6.243590964895511279e+05
1.538593883147140184e-01,6.239888381127732573e+05
1.543557089221810064e-01,6.236243908474496566e+05
1.548520295296480220e-01,6.232658396400620695e+05
1.553483501371140107e-01,6.229079002007793169e+05
1.558446707445809987e-01,6.225506190852131695e+05
1.563409913520480143e-01,6.221922014528155560e+05
1.568373119595150023e-01,6.218323596949505154e+05
1.573336325669820179e-01,6.214718797459600028e+05
1.578299531744490058e-01,6.211119337396367919e+05
1.583262737819150223e-01,6.207537007949604886e+05
1.588225943893820102e-01,6.203980859799323371e+05
1.593189149968489982e-01,6.200456865882665152e+05
1.598152356043160138e-01,6.196965205556824803e+05
1.603115562117830017e-01,6.193517070652045077e+05
1.608078768192499897e-01,6.190096788121584104e+05
1.613041974267160061e-01,6.186703546969292220e+05
1.618005180341829941e-01,6.183338216502526775e+05
1.622968386416500097e-01,6.179994203673673328e+05
1.627931592491169976e-01,6.176665431189166848e+05
1.632894798565839856e-01,6.173347826951533789e+05
1.637858004640510012e-01,6.170040086106871022e+05
1.642821210715179892e-01,6.166740968245512340e+05
1.647784416789840056e-01,6.163443462000024738e+05
1.652747622864509935e-01,6.160128435146822594e+05
1.657710828939180092e-01,6.156811727088510524e+05
1.662674035013849971e-01,6.153466119386958890e+05
1.667637241088519851e-01,6.150099050194198499e+05
1.672600447163190007e-01,6.146718978015144821e+05
1.677563653237849894e-01,6.143324687161013717e+05
1.682526859312520051e-01,6.139911480291949119e+05
1.687490065387189930e-01,6.136476424370185705e+05
1.692453271461860087e-01,6.133021144814046565e+05
1.697416477536530244e-01,6.129556234719199128e+05
1.702379683611200123e-01,6.126107116067799507e+05
1.707342889685860010e-01,6.122705614710520022e+05
1.712306095760530167e-01,6.119373479403568199e+05
1.717269301835200046e-01,6.116103675602993462e+05
1.722232507909870203e-01,6.112859454301608494e+05
1.727195713984540082e-01,6.109602556789898081e+05
1.732158920059209961e-01,6.106305486059897812e+05
1.737122126133880118e-01,6.102956337994270725e+05
1.742085332208540005e-01,6.099565588254206814e+05
1.747048538283210162e-01,6.096151855201330036e+05
1.752011744357880041e-01,6.092734754161103629e+05
1.756974950432550198e-01,6.089330178359580459e+05
1.761938156507220077e-01,6.085951654087223578e+05
1.766901362581889956e-01,6.082610964633021504e+05
1.771864568656550121e-01,6.079317640267111128e+05
1.776827774731220000e-01,6.076079328369506402e+05
1.781790980805890157e-01,6.072901732705865288e+05
1.786754186880560036e-01,6.069784303289130330e+05
1.791717392955229915e-01,6.066726651777654188e+05
1.796680599029900072e-01,6.063706701217538211e+05
1.801643805104569951e-01,6.060789842402312206e+05
1.806607011179230116e-01,6.057886527007514378e+05
1.811570217253899995e-01,6.055043366001121467e+05
1.816533423328569874e-01,6.052247231477134628e+05
1.821496629403240031e-01,6.049479773450931534e+05
1.826459835477909910e-01,6.046729455184241524e+05
1.831423041552579789e-01,6.043994503097289708e+05
1.836386247627239954e-01,6.041283512454743031e+05
1.841349453701909833e-01,6.038611045094095170e+05
1.846312659776579990e-01,6.035991027871755650e+05
1.851275865851249869e-01,6.033429779212690191e+05
1.856239071925920026e-01,6.030922164169955067e+05
1.861202278000590182e-01,6.028453372599605937e+05
1.866165484075249792e-01,6.026004256589222932e+05
1.871128690149919949e-01,6.023554796643356094e+05
1.876091896224590105e-01,6.021085957013843581e+05
1.881055102299260262e-01,6.018582102471989347e+05
1.886018308373930141e-01,6.016034187503270805e+05
1.890981514448600020e-01,6.013442652784404345e+05
1.895944720523260185e-01,6.010813757891047280e+05
1.900907926597930064e-01,6.008157015161759919e+05
1.905871132672600221e-01,6.005474052049518796e+05
1.910834338747270100e-01,6.002786895240194863e+05
1.915797544821939979e-01,6.000058747404881287e+05
1.920760750896610136e-01,5.997321587404598249e+05
1.925723956971280015e-01,5.994566166635983391e+05
1.930687163045940180e-01,5.991795632345528575e+05
1.935650369120610059e-01,5.989012776314540533e+05
1.940613575195279938e-01,5.986220958772823215e+05
1.945576781269950095e-01,5.983426797626522603e+05
1.950539987344619974e-01,5.980638724377468461e+05
1.955503193419290131e-01,5.977863443254000740e+05
1.960466399493950018e-01,5.975102982029578416e+05
1.965429605568619897e-01,5.972354852939153789e+05
1.970392811643290054e-01,5.969616682342729764e+05
