# x(m), q(W/m2)
2.471676625184800191e-01,5.700146858294662088e+05
2.476639831259470070e-01,5.698411936276074266e+05
2.481603037334139950e-01,5.696672112852269784e+05
2.486566243408810106e-01,5.694902755402923794e+05
2.491529449483479985e-01,5.693089216623292305e+05
2.496492655558140150e-01,5.691234836649297504e+05
2.501455861632809752e-01,5.689317716950693866e+05
2.506419067707479909e-01,5.687378422559075989e+05
2.511382273782150065e-01,5.685429120469146874e+05
2.516345479856820222e-01,5.683466287026704522e+05
2.521308685931489824e-01,5.681500736885631923e+05
2.526271892006149988e-01,5.679537894536369713e+05
2.531235098080820145e-01,5.677580749447658891e+05
2.536198304155489747e-01,5.675630968444821192e+05
2.541161510230159903e-01,5.673688938432331197e+05
2.546124716304830060e-01,5.671754175560922595e+05
2.551087922379500217e-01,5.669825478504111525e+05
2.556051128454159826e-01,5.667901376903938362e+05
2.561014334528829983e-01,5.665981788811103906e+05
2.565977540603500140e-01,5.664067080307247816e+05
2.570940746678169742e-01,5.662157533193831332e+05
2.575903952752839898e-01,5.660254416770120151e+05
2.580867158827510055e-01,5.658359915563330287e+05
2.585830364902170220e-01,5.656477089876699029e+05
2.590793570976840376e-01,5.654609039165623253e+05
2.595756777051509978e-01,5.652758381792269647e+05
2.600719983126180135e-01,5.650920931123229675e+05
2.605683189200850292e-01,5.649092877432435052e+05
2.610646395275519893e-01,5.647269469065666199e+05
2.615609601350190050e-01,5.645445797852984397e+05
2.620572807424849660e-01,5.643619776972142281e+05
2.625536013499519816e-01,5.641785221272226190e+05
2.630499219574189973e-01,5.639947075400991598e+05
2.635462425648859575e-01,5.638103711884282529e+05
2.640425631723530286e-01,5.636253996094942559e+05
2.645388837798200443e-01,5.634408609280809760e+05
2.650352043872860053e-01,5.632578310027146945e+05
2.655315249947530210e-01,5.630769402014031075e+05
2.660278456022199811e-01,5.628983325455650920e+05
2.665241662096869968e-01,5.627214151635391172e+05
2.670204868171540125e-01,5.625462185375087429e+05
2.675168074246209726e-01,5.623722354872981086e+05
2.680131280320870446e-01,5.621993053536531515e+05
2.685094486395540048e-01,5.620272232502156403e+05
2.690057692470210204e-01,5.618557094034231268e+05
2.695020898544880361e-01,5.616845796353968326e+05
2.699984104619549963e-01,5.615137972773584770e+05
2.704947310694220119e-01,5.613433814204838127e+05
