# x(m), P(Pa)
2.402191740139440201e-01,1.601614690877777866e+04
2.407154946214110081e-01,1.601525425556614209e+04
2.412118152288780237e-01,1.601437060042129269e+04
2.417081358363450116e-01,1.601349790409410889e+04
2.422044564438119996e-01,1.601264373512494785e+04
2.427007770512790152e-01,1.601182127267091528e+04
2.431970976587450040e-01,1.601106072774211316e+04
2.436934182662120196e-01,1.601041574048558505e+04
2.441897388736790075e-01,1.600993973328075117e+04
2.446860594811459955e-01,1.600967390789231649e+04
2.451823800886130111e-01,1.600964118419535771e+04
2.456787006960799991e-01,1.600981771136510179e+04
2.461750213035460155e-01,1.601016954193785568e+04
2.466713419110130034e-01,1.601069401999520960e+04
2.471676625184800191e-01,1.601131431063574382e+04
2.476639831259470070e-01,1.601194741186280589e+04
2.481603037334139950e-01,1.601252320338098616e+04
2.486566243408810106e-01,1.601299379946138288e+04
2.491529449483479985e-01,1.601333770988523793e+04
2.496492655558140150e-01,1.601355784423809018e+04
2.501455861632809752e-01,1.601366082737161378e+04
2.506419067707479909e-01,1.601369146929185445e+04
2.511382273782150065e-01,1.601366789807943496e+04
2.516345479856820222e-01,1.601361507566418368e+04
2.521308685931489824e-01,1.601354361752743898e+04
2.526271892006149988e-01,1.601346284450095845e+04
2.531235098080820145e-01,1.601338037063256161e+04
2.536198304155489747e-01,1.601330051751889914e+04
2.541161510230159903e-01,1.601322442233225047e+04
2.546124716304830060e-01,1.601315070577265578e+04
2.551087922379500217e-01,1.601307630517562757e+04
2.556051128454159826e-01,1.601299749825575600e+04
2.561014334528829983e-01,1.601291151895263647e+04
2.565977540603500140e-01,1.601281997008518556e+04
2.570940746678169742e-01,1.601272708247337141e+04
2.575903952752839898e-01,1.601263939512187062e+04
2.580867158827510055e-01,1.601256482817471624e+04
2.585830364902170220e-01,1.601251260501883371e+04
2.590793570976840376e-01,1.601249009006572669e+04
2.595756777051509978e-01,1.601249748610509050e+04
2.600719983126180135e-01,1.601252659506930650e+04
2.605683189200850292e-01,1.601256392808645433e+04
2.610646395275519893e-01,1.601259624155852543e+04
2.615609601350190050e-01,1.601261210160988412e+04
2.620572807424849660e-01,1.601260238898908756e+04
2.625536013499519816e-01,1.601256019102856044e+04
2.630499219574189973e-01,1.601248837428497245e+04
2.635462425648859575e-01,1.601239592221561725e+04
2.640425631723530286e-01,1.601229714980037352e+04
2.645388837798200443e-01,1.601221284893248048e+04
2.650352043872860053e-01,1.601215835861134656e+04
2.655315249947530210e-01,1.601214433801344421e+04
2.660278456022199811e-01,1.601217433321257522e+04
2.665241662096869968e-01,1.601224541974814019e+04
2.670204868171540125e-01,1.601234908457223901e+04
2.675168074246209726e-01,1.601247522978572670e+04
2.680131280320870446e-01,1.601261874283449470e+04
2.685094486395540048e-01,1.601277134095665133e+04
2.690057692470210204e-01,1.601292602919938872e+04
2.695020898544880361e-01,1.601308053551502599e+04
2.699984104619549963e-01,1.601323568214875013e+04
2.704947310694220119e-01,1.601339303411760920e+04
2.709910516768890276e-01,1.601355446537529679e+04
2.714873722843549886e-01,1.601372383116241690e+04
2.719836928918220043e-01,1.601390521945052933e+04
2.724800134992890199e-01,1.601410289801981344e+04
2.729763341067559801e-01,1.601433210862060332e+04
2.734726547142229958e-01,1.601461927663443748e+04
2.739689753216900114e-01,1.601501605867823309e+04
2.744652959291560279e-01,1.601559544164609906e+04
2.749616165366230436e-01,1.601642691227739488e+04
2.754579371440900037e-01,1.601754431859463148e+04
2.759542577515570194e-01,1.601892399645837759e+04
2.764505783590240351e-01,1.602048200476095917e+04
2.769468989664909953e-01,1.602209192404636633e+04
2.774432195739570117e-01,1.602361513707201993e+04
2.779395401814239719e-01,1.602492525310433848e+04
2.784358607888909876e-01,1.602592026307753440e+04
2.789321813963580032e-01,1.602654768077607696e+04
2.794285020038249634e-01,1.602676232645561868e+04
2.799248226112919791e-01,1.602666052843221041e+04
2.804211432187590503e-01,1.602631794294556676e+04
2.809174638262250112e-01,1.602578530318855519e+04
2.814137844336920269e-01,1.602510107437806619e+04
2.819101050411589870e-01,1.602433305730791108e+04
2.824064256486260027e-01,1.602354882154330517e+04
2.829027462560930184e-01,1.602279344403260438e+04
2.833990668635599786e-01,1.602209062330963934e+04
2.838953874710260505e-01,1.602144963140498839e+04
2.843917080784930107e-01,1.602086780028074281e+04
2.848880286859600264e-01,1.602033351301576658e+04
2.853843492934270420e-01,1.601982774169291406e+04
2.858806699008940022e-01,1.601933485515979737e+04
2.863769905083610179e-01,1.601883292481439821e+04
2.868733111158280336e-01,1.601831663834717074e+04
2.873696317232939945e-01,1.601778790082870546e+04
2.878659523307610102e-01,1.601725678013539073e+04
