# x(m), P(Pa)
2.466713419110130034e-01,2.386676071733189747e+04
2.471676625184800191e-01,2.386632887158255471e+04
2.476639831259470070e-01,2.386592256544371776e+04
2.481603037334139950e-01,2.386554422416713351e+04
2.486566243408810106e-01,2.386520924327706962e+04
2.491529449483479985e-01,2.386494291956301458e+04
2.496492655558140150e-01,2.386477388976284419e+04
2.501455861632809752e-01,2.386474291150545469e+04
2.506419067707479909e-01,2.386482858970270172e+04
2.511382273782150065e-01,2.386505373170052189e+04
2.516345479856820222e-01,2.386540506843679032e+04
2.521308685931489824e-01,2.386586428415240516e+04
2.526271892006149988e-01,2.386641625735307025e+04
2.531235098080820145e-01,2.386704554816875316e+04
2.536198304155489747e-01,2.386773373120179167e+04
2.541161510230159903e-01,2.386845787486932022e+04
2.546124716304830060e-01,2.386919230144279936e+04
2.551087922379500217e-01,2.386991188530503132e+04
2.556051128454159826e-01,2.387059496831036813e+04
2.561014334528829983e-01,2.387122497008938808e+04
2.565977540603500140e-01,2.387179019747006532e+04
2.570940746678169742e-01,2.387228488032013411e+04
2.575903952752839898e-01,2.387271022231499228e+04
2.580867158827510055e-01,2.387307403097856877e+04
2.585830364902170220e-01,2.387339058874460170e+04
2.590793570976840376e-01,2.387368048952795652e+04
2.595756777051509978e-01,2.387396965265266044e+04
2.600719983126180135e-01,2.387428463971096426e+04
2.605683189200850292e-01,2.387464716930729264e+04
2.610646395275519893e-01,2.387507299265067559e+04
2.615609601350190050e-01,2.387557579940142023e+04
2.620572807424849660e-01,2.387616965288737265e+04
2.625536013499519816e-01,2.387686212925930886e+04
2.630499219574189973e-01,2.387764579785317619e+04
2.635462425648859575e-01,2.387849501102718932e+04
2.640425631723530286e-01,2.387936803591090211e+04
2.645388837798200443e-01,2.388022527045576135e+04
2.650352043872860053e-01,2.388103744168958656e+04
2.655315249947530210e-01,2.388179547944799560e+04
2.660278456022199811e-01,2.388250931927611236e+04
2.665241662096869968e-01,2.388320074950850903e+04
2.670204868171540125e-01,2.388389433993127750e+04
2.675168074246209726e-01,2.388460565022473384e+04
2.680131280320870446e-01,2.388533190963437301e+04
2.685094486395540048e-01,2.388604720859820736e+04
2.690057692470210204e-01,2.388670947222238465e+04
2.695020898544880361e-01,2.388727891326519239e+04
2.699984104619549963e-01,2.388773447473809938e+04
2.704947310694220119e-01,2.388807548798374773e+04
2.709910516768890276e-01,2.388830804088214063e+04
2.714873722843549886e-01,2.388843276329545915e+04
2.719836928918220043e-01,2.388841759273304342e+04
2.724800134992890199e-01,2.388827456118248301e+04
2.729763341067559801e-01,2.388795548458558551e+04
2.734726547142229958e-01,2.388745668548448884e+04
2.739689753216900114e-01,2.388679175400896929e+04
2.744652959291560279e-01,2.388597515387707244e+04
2.749616165366230436e-01,2.388502919426333756e+04
2.754579371440900037e-01,2.388399299227709707e+04
2.759542577515570194e-01,2.388292313575488515e+04
