x [m],Heat flux [MW/m^2]
3.440164030000000261e-01,1.000752924999999960e-01
3.446863592000000143e-01,1.000452983999999962e-01
3.453562855999999792e-01,1.000154277000000064e-01
3.460262418000000229e-01,9.998564476000000589e-02
3.466961980000000110e-01,9.995594212000000200e-02
3.473661243999999759e-01,9.992626375999999477e-02
3.480360806000000196e-01,9.989665807000000508e-02
3.487060069999999845e-01,9.986702085000000173e-02
3.493759631999999726e-01,9.983742823999999794e-02
3.500459194000000163e-01,9.980783863000000644e-02
3.507158457999999812e-01,9.977827263999999863e-02
3.513858020000000248e-01,9.974874386000000259e-02
3.520557283999999898e-01,9.971925209000000179e-02
3.527256845999999779e-01,9.968981080000000050e-02
3.533956408999999743e-01,9.966041968000000084e-02
3.540655672999999948e-01,9.963107846999999517e-02
3.547355234999999829e-01,9.960176648000000632e-02
3.554054499000000034e-01,9.957248353000000551e-02
3.560754060999999915e-01,9.954321591999999719e-02
3.567453622999999796e-01,9.951395679999999744e-02
3.574152887000000001e-01,9.948470611000000130e-02
3.580852448999999882e-01,9.945547729999999753e-02
3.587551713000000086e-01,9.942628367000000411e-02
3.594251274999999968e-01,9.939715512999999780e-02
3.600950836999999849e-01,9.936814514000000265e-02
3.607650101000000054e-01,9.933928302000000210e-02
3.614349662999999935e-01,9.931060799999999467e-02
3.621048927000000139e-01,9.928212569000000043e-02
3.627748489000000021e-01,9.925384167999999618e-02
3.634448050999999902e-01,9.922574822999999378e-02
3.641147316000000189e-01,9.919780455000000441e-02
3.647846878000000070e-01,9.916998995999999622e-02
3.654546142000000275e-01,9.914227073999999640e-02
