x [m],Heat flux [MW/m^2]
3.138689101000000092e-01,1.102795426999999967e-01
3.145388662999999974e-01,1.102426341999999948e-01
3.152087927000000178e-01,1.102058597000000056e-01
3.158787489000000059e-01,1.101692259000000007e-01
3.165487050999999941e-01,1.101327089999999953e-01
3.172186315000000145e-01,1.100962932000000005e-01
3.178885877000000026e-01,1.100599852999999961e-01
3.185585141000000231e-01,1.100237619000000028e-01
3.192284703000000112e-01,1.099876302000000056e-01
3.198984264999999994e-01,1.099515667999999974e-01
3.205683529000000198e-01,1.099155413000000026e-01
3.212383091000000079e-01,1.098795609000000062e-01
3.219082354999999729e-01,1.098435729000000055e-01
3.225781918000000248e-01,1.098075773000000005e-01
3.232481480000000129e-01,1.097715518000000057e-01
3.239180743999999779e-01,1.097354816000000038e-01
3.245880306000000215e-01,1.096993745999999964e-01
3.252579569999999864e-01,1.096632456000000005e-01
3.259279131999999746e-01,1.096271171999999988e-01
3.265978694000000182e-01,1.095910187999999952e-01
3.272677957999999832e-01,1.095549576000000025e-01
3.279377520000000268e-01,1.095189629000000026e-01
3.286076783999999917e-01,1.094830267999999940e-01
3.292776345999999799e-01,1.094471783000000031e-01
3.299475908000000235e-01,1.094114169000000025e-01
3.306175171999999884e-01,1.093757347000000046e-01
3.312874733999999766e-01,1.093401459000000048e-01
3.319573997999999970e-01,1.093046280999999953e-01
3.326273560999999934e-01,1.092691662999999980e-01
3.332973122999999815e-01,1.092337602000000019e-01
3.339672387000000020e-01,1.091983901999999951e-01
3.346371948999999901e-01,1.091630945999999963e-01
3.353071213000000106e-01,1.091278895999999998e-01
3.359770774999999987e-01,1.090927963000000028e-01
3.366470336999999868e-01,1.090578427000000045e-01
3.373169601000000073e-01,1.090230637000000058e-01
3.379869162999999954e-01,1.089884725000000026e-01
3.386568427000000159e-01,1.089540752000000001e-01
3.393267989000000040e-01,1.089198420999999972e-01
3.399967550999999921e-01,1.088857580999999936e-01
3.406666815000000126e-01,1.088517940000000017e-01
3.413366377000000007e-01,1.088179278999999999e-01
3.420065641000000212e-01,1.087841380999999968e-01
3.426765203000000093e-01,1.087504239999999983e-01
3.433464766000000057e-01,1.087167782999999971e-01
3.440164030000000261e-01,1.086831865000000008e-01
3.446863592000000143e-01,1.086496272999999957e-01
3.453562855999999792e-01,1.086160724999999938e-01
3.460262418000000229e-01,1.085824873000000024e-01
3.466961980000000110e-01,1.085488371000000035e-01
3.473661243999999759e-01,1.085150458000000012e-01
3.480360806000000196e-01,1.084811489000000045e-01
3.487060069999999845e-01,1.084470294000000057e-01
3.493759631999999726e-01,1.084127990999999985e-01
3.500459194000000163e-01,1.083784723999999949e-01
3.507158457999999812e-01,1.083441391999999948e-01
3.513858020000000248e-01,1.083099163999999975e-01
3.520557283999999898e-01,1.082759333999999962e-01
3.527256845999999779e-01,1.082423052999999941e-01
3.533956408999999743e-01,1.082091391000000041e-01
3.540655672999999948e-01,1.081764868999999935e-01
3.547355234999999829e-01,1.081443660000000057e-01
3.554054499000000034e-01,1.081127531999999947e-01
3.560754060999999915e-01,1.080815574000000001e-01
3.567453622999999796e-01,1.080507019999999985e-01
3.574152887000000001e-01,1.080200768999999977e-01
3.580852448999999882e-01,1.079895934999999946e-01
3.587551713000000086e-01,1.079591835000000000e-01
3.594251274999999968e-01,1.079287953000000050e-01
3.600950836999999849e-01,1.078984172999999935e-01
3.607650101000000054e-01,1.078680050000000029e-01
3.614349662999999935e-01,1.078375384999999964e-01
3.621048927000000139e-01,1.078069715999999956e-01
3.627748489000000021e-01,1.077762582999999968e-01
3.634448050999999902e-01,1.077453461999999945e-01
3.641147316000000189e-01,1.077142098999999964e-01
3.647846878000000070e-01,1.076828308999999984e-01
3.654546142000000275e-01,1.076512235999999983e-01
