Region: Body 1.Ramp1: Position[X] (m),Region: Body 1.Ramp1: Wall Distance (m)
2.202485482,6.32E-07
2.203676547,6.32E-07
2.203081015,6.32E-07
2.2064557,6.32E-07
2.205463146,6.32E-07
2.207051233,6.32E-07
2.19335398,6.32E-07
2.193949513,6.32E-07
2.191964404,6.32E-07
2.191368871,6.32E-07
2.198515264,6.32E-07
2.198713775,6.32E-07
2.200897395,6.32E-07
2.19990484,6.32E-07
2.20208846,6.32E-07
2.202683993,6.32E-07
2.203875058,6.32E-07
2.202882504,6.32E-07
2.205264635,6.32E-07
2.206652351,6.32E-07
2.206850862,6.32E-07
2.19315547,6.32E-07
2.194148024,6.32E-07
2.192162915,6.32E-07
2.191170361,6.32E-07
2.196530155,6.32E-07
2.196329554,6.32E-07
2.198317389,6.32E-07
2.198912286,6.32E-07
2.199706329,6.32E-07
2.201095906,6.32E-07
2.201889949,6.32E-07
2.204073569,6.32E-07
2.205066124,6.32E-07
2.192956959,6.32E-07
2.194346535,6.32E-07
2.192361426,6.32E-07
2.19097185,6.32E-07
2.196728666,6.32E-07
2.196131043,6.32E-07
2.198118878,6.32E-07
2.199112796,6.32E-07
2.199507818,6.32E-07
2.201294417,6.32E-07
2.201691438,6.32E-07
2.20427208,6.32E-07
2.204867613,6.32E-07
2.192758448,6.32E-07
2.194545046,6.32E-07
2.181244815,6.32E-07
2.181443326,6.32E-07
2.190773339,6.32E-07
2.192559937,6.32E-07
2.183229924,6.32E-07
2.183428435,6.32E-07
2.188591488,6.32E-07
2.188391208,6.32E-07
2.186406099,6.32E-07
2.186603653,6.32E-07
2.196927177,6.32E-07
2.195934622,6.32E-07
2.197919731,6.32E-07
2.199311307,6.32E-07
2.201492927,6.32E-07
2.204470591,6.32E-07
2.204669102,6.32E-07
2.194743557,6.32E-07
2.181046305,6.32E-07
2.181641837,6.32E-07
2.190177806,6.32E-07
2.190376317,6.32E-07
2.190574828,6.32E-07
2.183031414,6.32E-07
2.183626946,6.32E-07
2.188789999,6.32E-07
2.188192697,6.32E-07
2.186207588,6.32E-07
2.186802164,6.32E-07
2.185215034,6.32E-07
2.185016523,6.32E-07
2.197124961,6.32E-07
2.195736111,6.32E-07
2.19772122,6.32E-07
2.194942068,6.32E-07
2.180847794,6.32E-07
2.181840348,6.32E-07
2.189979295,6.32E-07
2.182832903,6.32E-07
2.183825457,6.32E-07
2.188986741,6.32E-07
2.187994186,6.32E-07
2.186009077,6.32E-07
2.187001632,6.32E-07
2.185413544,6.32E-07
2.184818012,6.32E-07
2.197323472,6.32E-07
2.1955376,6.32E-07
2.197522709,6.32E-07
2.195138503,6.32E-07
2.182038859,6.32E-07
2.180649283,6.32E-07
2.189782666,6.32E-07
2.182634392,6.32E-07
2.184023968,6.32E-07
2.189185252,6.32E-07
2.187796081,6.32E-07
2.185808246,6.32E-07
2.187200143,6.32E-07
2.185609735,6.32E-07
2.184619501,6.32E-07
2.195337014,6.32E-07
2.18223737,6.32E-07
2.180450772,6.32E-07
2.189584155,6.32E-07
2.182435881,6.32E-07
2.189383762,6.32E-07
2.184222479,6.32E-07
2.18759757,6.32E-07
2.187398653,6.32E-07
2.18442099,6.32E-07
2.180252261,6.32E-07
2.179855239,6.32E-07
2.179656728,6.32E-07
2.18005375,6.32E-07
2.179458217,6.32E-07
2.179261449,6.32E-07
2.179062939,6.32E-07
2.178862685,6.32E-07
2.178664174,6.32E-07
2.178465663,6.32E-07
2.178268691,6.32E-07
2.17807018,6.32E-07
2.17787013,6.32E-07
2.177671619,6.32E-07
2.177473108,6.32E-07
2.177274773,6.32E-07
2.177076262,6.32E-07
2.176877576,6.32E-07
2.176679065,6.32E-07
2.176480554,6.32E-07
2.176280856,6.32E-07
2.176082345,6.32E-07
2.175885021,6.32E-07
2.17568651,6.32E-07
2.175487999,6.32E-07
2.175287957,6.32E-07
2.175089446,6.32E-07
2.174892467,6.32E-07
2.174693956,6.32E-07
2.174495445,6.32E-07
2.174296934,6.32E-07
2.174098423,6.32E-07
2.173899912,6.32E-07
2.173701401,6.32E-07
2.17350289,6.32E-07
2.173304379,6.32E-07
2.173105868,6.32E-07
2.172907358,6.32E-07
2.172708847,6.32E-07
2.172510336,6.32E-07
2.172311825,6.32E-07
2.172113314,6.32E-07
2.171914803,6.32E-07
2.171716292,6.32E-07
2.171517781,6.32E-07
2.17131927,6.32E-07
2.171120759,6.32E-07
2.170922249,6.32E-07
2.170723738,6.32E-07
2.170525227,6.32E-07
2.170326716,6.32E-07
2.170128205,6.32E-07
2.169929694,6.32E-07
2.169731183,6.32E-07
2.169532672,6.32E-07
2.169334161,6.32E-07
2.16913565,6.32E-07
2.16893714,6.32E-07
2.168740233,6.32E-07
2.168541722,6.32E-07
2.168341607,6.32E-07
2.168143096,6.32E-07
2.167944585,6.32E-07
2.167747383,6.32E-07
2.167548872,6.32E-07
2.167349052,6.32E-07
2.167150541,6.32E-07
2.16695203,6.32E-07
2.166753465,6.32E-07
2.166554954,6.32E-07
2.166356498,6.32E-07
2.166157987,6.32E-07
2.165959476,6.32E-07
2.165759548,6.32E-07
2.165561037,6.32E-07
2.165363943,6.32E-07
2.165165432,6.32E-07
2.164966921,6.32E-07
2.16476674,6.32E-07
2.164568229,6.32E-07
2.164371389,6.32E-07
2.164172878,6.32E-07
2.163974367,6.32E-07
2.163775856,6.32E-07
2.163577345,6.32E-07
2.163378834,6.32E-07
2.163180323,6.32E-07
2.162981812,6.32E-07
2.162783302,6.32E-07
2.162584791,6.32E-07
2.16238628,6.32E-07
2.162187769,6.32E-07
2.161989258,6.32E-07
2.161790747,6.32E-07
2.161592236,6.32E-07
2.161393725,6.32E-07
2.161195214,6.32E-07
2.160996703,6.32E-07
2.160798193,6.32E-07
2.160599682,6.32E-07
2.160401171,6.32E-07
2.16020266,6.32E-07
2.160004149,6.32E-07
2.159805638,6.32E-07
2.159607127,6.32E-07
2.159408616,6.32E-07
2.159210105,6.32E-07
2.159011594,6.32E-07
2.158813083,6.32E-07
2.158614573,6.32E-07
2.158416062,6.32E-07
2.158219992,6.32E-07
2.158021481,6.32E-07
2.157820529,6.32E-07
2.157622018,6.32E-07
2.157423507,6.32E-07
2.157226075,6.32E-07
2.157027564,6.32E-07
2.156827974,6.32E-07
2.156629464,6.32E-07
2.156430953,6.32E-07
2.156232157,6.32E-07
2.156033646,6.32E-07
2.15583542,6.32E-07
2.155636909,6.32E-07
2.155438398,6.32E-07
2.15523824,6.32E-07
2.155039729,6.32E-07
2.154842865,6.32E-07
2.154644355,6.32E-07
2.154445844,6.32E-07
2.154245524,6.32E-07
2.154047013,6.32E-07
2.153850311,6.32E-07
2.1536518,6.32E-07
2.153453289,6.32E-07
2.153254778,6.32E-07
2.153056267,6.32E-07
2.152857756,6.32E-07
2.152659246,6.32E-07
2.152460735,6.32E-07
2.152262224,6.32E-07
2.152063713,6.32E-07
2.151865202,6.32E-07
2.151666691,6.32E-07
2.15146818,6.32E-07
2.151269669,6.32E-07
2.151071158,6.32E-07
2.150872647,6.32E-07
2.150674137,6.32E-07
2.150475626,6.32E-07
2.150277115,6.32E-07
2.150078604,6.32E-07
2.149880093,6.32E-07
2.149681582,6.32E-07
2.149483071,6.32E-07
2.14928456,6.32E-07
2.149086049,6.32E-07
2.148887538,6.32E-07
2.289433257,6.32E-07
2.289234746,6.32E-07
2.289034587,6.32E-07
2.288836076,6.32E-07
2.288639214,6.32E-07
2.288440703,6.32E-07
2.288242192,6.32E-07
2.288043681,6.32E-07
2.28784517,6.32E-07
2.287646659,6.32E-07
2.287448148,6.32E-07
2.287249637,6.32E-07
2.287051126,6.32E-07
2.286852615,6.32E-07
2.286654105,6.32E-07
2.286455594,6.32E-07
2.286257083,6.32E-07
2.286058572,6.32E-07
2.285860061,6.32E-07
2.28566155,6.32E-07
2.284470485,6.32E-07
2.284668996,6.32E-07
2.285463039,6.32E-07
2.284271974,6.32E-07
2.284867506,6.32E-07
2.285264528,6.32E-07
2.281691332,6.32E-07
2.281493936,6.32E-07
2.284073463,6.32E-07
2.285066017,6.32E-07
2.281889843,6.32E-07
2.281295425,6.32E-07
2.283874952,6.32E-07
2.282882397,6.32E-07
2.283080908,6.32E-07
2.282088354,6.32E-07
2.281095799,6.32E-07
2.283676441,6.32E-07
2.280897288,6.32E-07
2.282683887,6.32E-07
2.283279419,6.32E-07
2.282289343,6.32E-07
2.28347793,6.32E-07
2.280698778,6.32E-07
2.282487853,6.32E-07
2.278713668,6.32E-07
2.278912179,6.32E-07
2.280500018,6.32E-07
2.277324092,6.32E-07
2.277522603,6.32E-07
2.278513371,6.32E-07
2.27911069,6.32E-07
2.280301507,6.32E-07
2.273949407,6.32E-07
2.273750896,6.32E-07
2.277721114,6.32E-07
2.277125581,6.32E-07
2.27831486,6.32E-07
2.27930759,6.32E-07
2.280103245,6.32E-07
2.274147918,6.32E-07
2.273552385,6.32E-07
2.275736005,6.32E-07
2.275934516,6.32E-07
2.277919625,6.32E-07
2.27692707,6.32E-07
2.278118136,6.32E-07
2.279506101,6.32E-07
2.279904734,6.32E-07
2.274346429,6.32E-07
2.273353874,6.32E-07
2.271966545,6.32E-07
2.271768035,6.32E-07
2.275537494,6.32E-07
2.276133027,6.32E-07
2.276728559,6.32E-07
2.279706223,6.32E-07
2.269780199,6.32E-07
2.269582167,6.32E-07
2.27454494,6.32E-07
2.273155363,6.32E-07
2.272162809,6.32E-07
2.271567276,6.32E-07
2.267398547,6.32E-07
2.267200036,6.32E-07
2.264817905,6.32E-07
2.265016416,6.32E-07
2.251319164,6.32E-07
2.251517675,6.32E-07
2.25489236,6.32E-07
2.255090871,6.32E-07
2.258463485,6.32E-07
2.258664067,6.32E-07
2.275338983,6.32E-07
2.276331538,6.32E-07
2.276530049,6.32E-07
2.26997871,6.32E-07
2.269383656,6.32E-07
2.27474345,6.32E-07
2.272956852,6.32E-07
2.27236132,6.32E-07
2.271368765,6.32E-07
2.267597058,6.32E-07
2.267001525,6.32E-07
2.264619394,6.32E-07
2.265214927,6.32E-07
2.251120653,6.32E-07
2.251718078,6.32E-07
2.254693849,6.32E-07
2.255289382,6.32E-07
2.256083426,6.32E-07
2.255884915,6.32E-07
2.258264974,6.32E-07
2.258862578,6.32E-07
2.275140472,6.32E-07
2.2701777,6.32E-07
2.269185145,6.32E-07
2.274941961,6.32E-07
2.272758341,6.32E-07
2.272559831,6.32E-07
2.271170254,6.32E-07
2.267793643,6.32E-07
2.266803014,6.32E-07
2.264420884,6.32E-07
2.265413438,6.32E-07
2.250923929,6.32E-07
2.251916589,6.32E-07
2.254495338,6.32E-07
2.255487893,6.32E-07
2.255686404,6.32E-07
2.256281937,6.32E-07
2.258068535,6.32E-07
2.259061089,6.32E-07
2.268984793,6.32E-07
2.270376211,6.32E-07
2.270972628,6.32E-07
2.262634285,6.32E-07
2.262832796,6.32E-07
2.267992154,6.32E-07
2.266604503,6.32E-07
2.264222373,6.32E-07
2.265611949,6.32E-07
2.250725418,6.32E-07
2.252113208,6.32E-07
2.254296827,6.32E-07
2.256480447,6.32E-07
2.257870024,6.32E-07
2.259258891,6.32E-07
2.268786282,6.32E-07
2.270574721,6.32E-07
2.270774117,6.32E-07
2.262437806,6.32E-07
2.263031307,6.32E-07
2.268192591,6.32E-07
2.266405993,6.32E-07
2.264023862,6.32E-07
2.26581046,6.32E-07
2.25052512,6.32E-07
2.252311718,6.32E-07
2.252907251,6.32E-07
2.253105762,6.32E-07
2.254098317,6.32E-07
2.256678958,6.32E-07
2.257671513,6.32E-07
2.259457402,6.32E-07
2.268589612,6.32E-07
2.262239295,6.32E-07
2.263229818,6.32E-07
2.268391102,6.32E-07
2.266207482,6.32E-07
2.263825351,6.32E-07
2.266008971,6.32E-07
2.250326609,6.32E-07
2.252510229,6.32E-07
2.25270874,6.32E-07
2.253304273,6.32E-07
2.253899806,6.32E-07
2.256877469,6.32E-07
2.257470938,6.32E-07
2.259656622,6.32E-07
2.262038753,6.32E-07
2.263428329,6.32E-07
2.26362684,6.32E-07
2.250128099,6.32E-07
2.253502784,6.32E-07
2.253701295,6.32E-07
2.25707598,6.32E-07
2.257272427,6.32E-07
2.259855133,6.32E-07
2.261840242,6.32E-07
2.260649176,6.32E-07
2.260847687,6.32E-07
2.260053644,6.32E-07
2.249930012,6.32E-07
2.261641731,6.32E-07
2.26045132,6.32E-07
2.261046198,6.32E-07
2.260252809,6.32E-07
2.249731501,6.32E-07
2.261445237,6.32E-07
2.261246726,6.32E-07
2.249532566,6.32E-07
2.249334055,6.32E-07
2.249135544,6.32E-07
2.248936094,6.32E-07
2.248540011,6.32E-07
2.248737583,6.32E-07
2.2483415,6.32E-07
2.24814299,6.32E-07
2.247942177,6.32E-07
2.247743666,6.32E-07
2.247547457,6.32E-07
2.247348946,6.32E-07
2.247150435,6.32E-07
2.246951924,6.32E-07
2.246753413,6.32E-07
2.246554902,6.32E-07
2.246356391,6.32E-07
2.246157881,6.32E-07
2.24595937,6.32E-07
2.245760859,6.32E-07
2.245562348,6.32E-07
2.245363837,6.32E-07
2.245165326,6.32E-07
2.244966815,6.32E-07
2.244768304,6.32E-07
2.244569793,6.32E-07
2.244371282,6.32E-07
2.244172771,6.32E-07
2.243974261,6.32E-07
2.24377575,6.32E-07
2.243577239,6.32E-07
2.243378728,6.32E-07
2.243180217,6.32E-07
2.242981706,6.32E-07
2.242783195,6.32E-07
2.242584684,6.32E-07
2.242386173,6.32E-07
2.242187662,6.32E-07
2.241989152,6.32E-07
2.241790641,6.32E-07
2.24159213,6.32E-07
2.241395373,6.32E-07
2.241196862,6.32E-07
2.240996597,6.32E-07
2.240798086,6.32E-07
2.240599575,6.32E-07
2.240402621,6.32E-07
2.24020411,6.32E-07
2.240004043,6.32E-07
2.239805532,6.32E-07
2.239607021,6.32E-07
2.239408704,6.32E-07
2.239210193,6.32E-07
2.239011488,6.32E-07
2.238812977,6.32E-07
2.238614466,6.32E-07
2.238414786,6.32E-07
2.238216275,6.32E-07
2.238018934,6.32E-07
2.237820423,6.32E-07
2.237621912,6.32E-07
2.237420869,6.32E-07
2.237222358,6.32E-07
2.237026379,6.32E-07
2.236827868,6.32E-07
2.236629357,6.32E-07
2.236430846,6.32E-07
2.236232335,6.32E-07
2.236033824,6.32E-07
2.235835314,6.32E-07
2.235636803,6.32E-07
2.235438292,6.32E-07
2.235239781,6.32E-07
2.23504127,6.32E-07
2.234842759,6.32E-07
2.234644248,6.32E-07
2.234445737,6.32E-07
2.234247226,6.32E-07
2.234048715,6.32E-07
2.233850205,6.32E-07
2.233651694,6.32E-07
2.233453183,6.32E-07
2.233254672,6.32E-07
2.233056161,6.32E-07
2.23285765,6.32E-07
2.232659139,6.32E-07
2.232460628,6.32E-07
2.232262117,6.32E-07
2.232063606,6.32E-07
2.231865096,6.32E-07
2.231666585,6.32E-07
2.231468074,6.32E-07
2.231269563,6.32E-07
2.231071052,6.32E-07
2.230874156,6.32E-07
2.230675646,6.32E-07
2.230475519,6.32E-07
2.230277008,6.32E-07
2.230078497,6.32E-07
2.229881313,6.32E-07
2.229682802,6.32E-07
2.229482965,6.32E-07
2.229284454,6.32E-07
2.229085943,6.32E-07
2.228887396,6.32E-07
2.228688885,6.32E-07
2.22849041,6.32E-07
2.228291899,6.32E-07
2.228093388,6.32E-07
2.227893478,6.32E-07
2.227694967,6.32E-07
2.227497856,6.32E-07
2.227299345,6.32E-07
2.227100834,6.32E-07
2.226900664,6.32E-07
2.226702153,6.32E-07
2.226505301,6.32E-07
2.22630679,6.32E-07
2.226108279,6.32E-07
2.225909768,6.32E-07
2.225711258,6.32E-07
2.225512747,6.32E-07
2.225314236,6.32E-07
2.225115725,6.32E-07
2.224917214,6.32E-07
2.224718703,6.32E-07
2.224520192,6.32E-07
2.224321681,6.32E-07
2.22412317,6.32E-07
2.223924659,6.32E-07
2.223726149,6.32E-07
2.223527638,6.32E-07
2.223329127,6.32E-07
2.223130616,6.32E-07
2.222932105,6.32E-07
2.222733594,6.32E-07
2.222535083,6.32E-07
2.222336572,6.32E-07
2.222138061,6.32E-07
2.22193955,6.32E-07
2.22174104,6.32E-07
2.221542529,6.32E-07
2.221344018,6.32E-07
2.221145507,6.32E-07
2.220946996,6.32E-07
2.220748485,6.32E-07
2.220549974,6.32E-07
2.220353923,6.32E-07
2.220155412,6.32E-07
2.219954441,6.32E-07
2.21975593,6.32E-07
2.21955742,6.32E-07
2.219360005,6.32E-07
2.219161494,6.32E-07
2.218961887,6.32E-07
2.218763376,6.32E-07
2.218564865,6.32E-07
2.218366088,6.32E-07
2.218167577,6.32E-07
2.217969332,6.32E-07
2.217770821,6.32E-07
2.217572311,6.32E-07
2.21737217,6.32E-07
2.217173659,6.32E-07
2.216976778,6.32E-07
2.216778267,6.32E-07
2.216579756,6.32E-07
2.216379447,6.32E-07
2.216180936,6.32E-07
2.215984223,6.32E-07
2.215785712,6.32E-07
2.215587202,6.32E-07
2.215388691,6.32E-07
2.21519018,6.32E-07
2.214991669,6.32E-07
2.214793158,6.32E-07
2.214594647,6.32E-07
2.214396136,6.32E-07
2.214197625,6.32E-07
2.213999114,6.32E-07
2.213800603,6.32E-07
2.213602093,6.32E-07
2.213403582,6.32E-07
2.213205071,6.32E-07
2.21300656,6.32E-07
2.212808049,6.32E-07
2.212609538,6.32E-07
2.290425812,6.32E-07
2.290227301,6.32E-07
2.294793052,6.32E-07
2.294594541,6.32E-07
2.290624323,6.32E-07
2.289631768,6.32E-07
2.290027409,6.32E-07
2.294991562,6.32E-07
2.29439603,6.32E-07
2.290822815,6.32E-07
2.289828898,6.32E-07
2.295190073,6.32E-07
2.294197519,6.32E-07
2.292015244,6.32E-07
2.29221241,6.32E-07
2.291021326,6.32E-07
2.295388584,6.32E-07
2.293999008,6.32E-07
2.291816733,6.32E-07
2.292410921,6.32E-07
2.291219855,6.32E-07
2.293800497,6.32E-07
2.295587095,6.32E-07
2.291616877,6.32E-07
2.292609432,6.32E-07
2.291418366,6.32E-07
2.293601986,6.32E-07
2.295785606,6.32E-07
2.292809569,6.32E-07
2.293403475,6.32E-07
2.295984117,6.32E-07
2.29300808,6.32E-07
2.293204964,6.32E-07
2.297175182,6.32E-07
2.297373693,6.32E-07
2.296182628,6.32E-07
2.296976671,6.32E-07
2.297572204,6.32E-07
2.296381139,6.32E-07
2.296778161,6.32E-07
2.297770715,6.32E-07
2.29657965,6.32E-07
2.297969226,6.32E-07
2.298961781,6.32E-07
2.299160291,6.32E-07
2.298167737,6.32E-07
2.29876327,6.32E-07
2.299356288,6.32E-07
2.298366248,6.32E-07
2.298564759,6.32E-07
2.299554799,6.32E-07
2.299755824,6.32E-07
2.301344123,6.32E-07
2.301542634,6.32E-07
2.300350206,6.32E-07
2.300548717,6.32E-07
2.299954335,6.32E-07
2.303726042,6.32E-07
2.303924553,6.32E-07
2.3011454,6.32E-07
2.301740933,6.32E-07
2.300152846,6.32E-07
2.300748379,6.32E-07
2.303529296,6.32E-07
2.304123064,6.32E-07
2.30094689,6.32E-07
2.301939444,6.32E-07
2.303330785,6.32E-07
2.304321575,6.32E-07
2.304917108,6.32E-07
2.305115618,6.32E-07
2.302137955,6.32E-07
2.303130509,6.32E-07
2.304520086,6.32E-07
2.304718597,6.32E-07
2.305314129,6.32E-07
2.302338041,6.32E-07
2.306505195,6.32E-07
2.302931999,6.32E-07
2.30551264,6.32E-07
2.306703706,6.32E-07
2.302536552,6.32E-07
2.302733488,6.32E-07
2.306306684,6.32E-07
2.305711151,6.32E-07
2.306902217,6.32E-07
2.306108173,6.32E-07
2.305909662,6.32E-07
2.307100728,6.32E-07
2.307299238,6.32E-07
2.307497749,6.32E-07
2.30769626,6.32E-07
2.307894771,6.32E-07
2.308093282,6.32E-07
2.308291793,6.32E-07
2.308490304,6.32E-07
2.308688815,6.32E-07
2.308887326,6.32E-07
2.309085837,6.32E-07
2.309284347,6.32E-07
2.309482858,6.32E-07
2.309681369,6.32E-07
2.309877596,6.32E-07
2.310076107,6.32E-07
2.310276902,6.32E-07
2.310475413,6.32E-07
2.310673924,6.32E-07
2.310871514,6.32E-07
2.311070025,6.32E-07
2.311269456,6.32E-07
2.311467967,6.32E-07
2.311666478,6.32E-07
2.311865431,6.32E-07
2.312063942,6.32E-07
2.312262011,6.32E-07
2.312460522,6.32E-07
2.312659033,6.32E-07
2.312859349,6.32E-07
2.31305786,6.32E-07
2.313254565,6.32E-07
2.313453076,6.32E-07
2.313651587,6.32E-07
2.313852002,6.32E-07
2.314050513,6.32E-07
2.31424712,6.32E-07
2.314445631,6.32E-07
2.314644142,6.32E-07
2.314842653,6.32E-07
2.315041164,6.32E-07
2.315239675,6.32E-07
2.315438185,6.32E-07
2.315636696,6.32E-07
2.315835207,6.32E-07
2.316033718,6.32E-07
2.316232229,6.32E-07
2.31643074,6.32E-07
2.316629251,6.32E-07
2.316827762,6.32E-07
2.317026273,6.32E-07
2.317224784,6.32E-07
2.317423294,6.32E-07
2.317621805,6.32E-07
2.317820316,6.32E-07
2.318018827,6.32E-07
2.318217338,6.32E-07
2.318415849,6.32E-07
2.31861436,6.32E-07
2.318812871,6.32E-07
2.319011382,6.32E-07
2.319209893,6.32E-07
2.31940635,6.32E-07
2.319604861,6.32E-07
2.319805425,6.32E-07
2.320003936,6.32E-07
2.320202447,6.32E-07
2.320398904,6.32E-07
2.320597415,6.32E-07
2.32079798,6.32E-07
2.320996491,6.32E-07
2.321195002,6.32E-07
2.321392822,6.32E-07
2.321591333,6.32E-07
2.321790534,6.32E-07
2.321989045,6.32E-07
2.322187556,6.32E-07
2.322386739,6.32E-07
2.32258525,6.32E-07
2.322783089,6.32E-07
2.3229816,6.32E-07
2.323180111,6.32E-07
2.323380657,6.32E-07
2.323579168,6.32E-07
2.323775643,6.32E-07
2.323974154,6.32E-07
2.324172665,6.32E-07
2.324373218,6.32E-07
2.324571729,6.32E-07
2.324768198,6.32E-07
2.324966709,6.32E-07
2.32516522,6.32E-07
2.325363731,6.32E-07
2.325562241,6.32E-07
2.325760752,6.32E-07
2.325959263,6.32E-07
2.326157774,6.32E-07
2.326356285,6.32E-07
2.326554796,6.32E-07
2.326753307,6.32E-07
2.326951818,6.32E-07
2.327150329,6.32E-07
2.32734884,6.32E-07
2.32754735,6.32E-07
2.327745861,6.32E-07
2.327944372,6.32E-07
2.328142883,6.32E-07
2.328341394,6.32E-07
2.328539905,6.32E-07
2.328738416,6.32E-07
2.328936927,6.32E-07
2.329135438,6.32E-07
2.329333949,6.32E-07
2.329532459,6.32E-07
2.32973097,6.32E-07
2.329927567,6.32E-07
2.330126078,6.32E-07
2.330326503,6.32E-07
2.330525014,6.32E-07
2.330723525,6.32E-07
2.330920212,6.32E-07
2.331118723,6.32E-07
2.331319058,6.32E-07
2.331517568,6.32E-07
2.331716079,6.32E-07
2.33191413,6.32E-07
2.332112641,6.32E-07
2.332311612,6.32E-07
2.332510123,6.32E-07
2.332708634,6.32E-07
2.332908047,6.32E-07
2.333106558,6.32E-07
2.333304167,6.32E-07
2.333502678,6.32E-07
2.333701188,6.32E-07
2.333901965,6.32E-07
2.334100476,6.32E-07
2.334296721,6.32E-07
2.334495232,6.32E-07
2.334693743,6.32E-07
2.334892254,6.32E-07
2.335090765,6.32E-07
2.335289276,6.32E-07
2.335487787,6.32E-07
2.335686297,6.32E-07
2.335884808,6.32E-07
2.336083319,6.32E-07
2.33628183,6.32E-07
2.336480341,6.32E-07
2.336678852,6.32E-07
2.336877363,6.32E-07
2.337075874,6.32E-07
2.337274385,6.32E-07
2.337472896,6.32E-07
2.337671406,6.32E-07
2.337869917,6.32E-07
2.338068428,6.32E-07
2.338266939,6.32E-07
2.33846545,6.32E-07
2.338663961,6.32E-07
2.338862472,6.32E-07
2.339060983,6.32E-07
2.339259494,6.32E-07
2.339458005,6.32E-07
2.339656515,6.32E-07
2.339855026,6.32E-07
2.340053537,6.32E-07
2.340252048,6.32E-07
2.340448783,6.32E-07
2.340647294,6.32E-07
2.340847581,6.32E-07
2.341046092,6.32E-07
2.341244603,6.32E-07
2.34144152,6.29E-07
2.341640031,6.21E-07
2.341840135,6.11E-07
2.342038646,6.01E-07
2.342237157,5.91E-07
2.342435438,5.81E-07
2.342633949,5.71E-07
2.34283269,5.62E-07
2.343031201,5.52E-07
2.343229712,5.42E-07
2.343429356,5.32E-07
2.343627866,5.22E-07
2.343825244,5.12E-07
2.344023755,5.03E-07
2.344222266,5.00E-07
2.344423273,5.00E-07
2.344621784,5.00E-07
2.344817799,5.00E-07
2.012510549,6.32E-07
2.012312038,6.32E-07
1.980550293,6.32E-07
2.012113527,6.32E-07
1.980748804,6.32E-07
2.011915597,6.32E-07
1.980947315,6.32E-07
2.011717087,6.32E-07
1.98114708,6.32E-07
2.011517994,6.32E-07
1.981345591,6.32E-07
2.011319483,6.32E-07
1.981542848,6.32E-07
2.011120972,6.32E-07
1.981741359,6.32E-07
2.01092168,6.32E-07
1.98193987,6.32E-07
2.010723169,6.32E-07
1.982139952,6.32E-07
2.010525439,6.32E-07
1.982338463,6.32E-07
2.010326929,6.32E-07
1.982535402,6.32E-07
2.00834182,6.32E-07
2.00854033,6.32E-07
2.010128418,6.32E-07
1.982733913,6.32E-07
2.008143309,6.32E-07
2.008736733,6.32E-07
2.009927762,6.32E-07
1.982932424,6.32E-07
2.007944798,6.32E-07
2.008935244,6.32E-07
2.009729251,6.32E-07
1.983130935,6.32E-07
1.987895197,6.32E-07
1.987696686,6.32E-07
1.993652013,6.32E-07
1.993453502,6.32E-07
2.00397458,6.32E-07
2.004173091,6.32E-07
2.007746287,6.32E-07
2.009135863,6.32E-07
2.009532885,6.32E-07
2.001394289,6.32E-07
2.001592449,6.32E-07
1.983329446,6.32E-07
1.988093708,6.32E-07
1.987498175,6.32E-07
1.993850524,6.32E-07
1.993254991,6.32E-07
2.003776069,6.32E-07
2.004371602,6.32E-07
2.006952243,6.32E-07
2.006753732,6.32E-07
2.007547776,6.32E-07
2.009334374,6.32E-07
2.001195778,6.32E-07
2.00179096,6.32E-07
1.983527957,6.32E-07
1.986704131,6.32E-07
1.98650562,6.32E-07
1.988292218,6.32E-07
1.987299664,6.32E-07
1.995835633,6.32E-07
1.996034144,6.32E-07
1.994049035,6.32E-07
1.99305648,6.32E-07
2.003577558,6.32E-07
2.004570112,6.32E-07
2.005562667,6.32E-07
2.005364156,6.32E-07
2.007150754,6.32E-07
2.006555221,6.32E-07
2.007349265,6.32E-07
2.000996916,6.32E-07
2.001989471,6.32E-07
1.983726468,6.32E-07
1.984917533,6.32E-07
1.985116044,6.32E-07
1.986307109,6.32E-07
1.986902642,6.32E-07
1.987101153,6.32E-07
1.988490729,6.32E-07
1.995637122,6.32E-07
1.996232655,6.32E-07
1.994247546,6.32E-07
1.992859679,6.32E-07
1.998217764,6.32E-07
1.998416274,6.32E-07
1.99960734,6.32E-07
1.999805851,6.32E-07
2.003380896,6.32E-07
2.004768623,6.32E-07
2.005761178,6.32E-07
2.005165645,6.32E-07
2.006356711,6.32E-07
2.000798405,6.32E-07
2.002189696,6.32E-07
1.990872981,6.32E-07
1.991071371,6.32E-07
1.983924979,6.32E-07
1.984719022,6.32E-07
1.985314555,6.32E-07
1.986108599,6.32E-07
1.988687676,6.32E-07
1.995438611,6.32E-07
1.996431165,6.32E-07
1.992661169,6.32E-07
1.994446056,6.32E-07
1.998019253,6.32E-07
1.998614785,6.32E-07
1.999406454,6.32E-07
2.000004362,6.32E-07
2.003182385,6.32E-07
2.002982025,6.32E-07
2.004967134,6.32E-07
2.005959689,6.32E-07
2.0061582,6.32E-07
2.000599894,6.32E-07
2.002388207,6.32E-07
2.000400372,6.32E-07
1.99067447,6.32E-07
1.991269882,6.32E-07
1.984123489,6.32E-07
1.984520511,6.32E-07
1.985513066,6.32E-07
