x [m],Heat flux [MW/m^2]
2.597051859000000240e-01,5.155612947000000057e-01
2.603736817999999786e-01,5.153782035999999733e-01
2.610421479000000211e-01,5.151965877999999943e-01
2.617106437999999757e-01,5.150135641999999958e-01
2.623791099000000182e-01,5.148314095999999562e-01
2.630476057999999728e-01,5.146524743000000512e-01
2.637160718000000070e-01,5.144725344999999672e-01
2.643845677000000172e-01,5.142925989000000087e-01
2.650530338000000041e-01,5.141120124000000402e-01
2.657215297000000143e-01,5.139336392000000142e-01
2.663899958000000012e-01,5.137565656000000480e-01
2.670584917000000114e-01,5.135780582000000205e-01
2.677269577999999983e-01,5.134005039000000270e-01
2.683954537000000085e-01,5.132238944000000469e-01
2.690639197999999954e-01,5.130478565999999629e-01
2.697324157000000056e-01,5.128724463999999594e-01
2.704008817999999925e-01,5.126974757000000160e-01
2.710693777000000027e-01,5.125230617999999572e-01
2.717378736000000128e-01,5.123490818000000502e-01
2.724063395999999915e-01,5.121754095999999645e-01
2.730748355000000016e-01,5.120024063000000458e-01
2.737433015999999886e-01,5.118288581000000059e-01
2.744117974999999987e-01,5.116561568999999920e-01
2.750802635999999857e-01,5.114853162000000397e-01
2.757487594999999958e-01,5.113130866999999746e-01
2.764172255999999828e-01,5.111426450999999593e-01
2.770857214999999929e-01,5.109735046000000169e-01
2.777541875999999799e-01,5.108033934000000276e-01
2.784226834999999900e-01,5.106340397999999947e-01
2.790911495999999770e-01,5.104651998000000468e-01
2.797596454999999871e-01,5.102963414000000197e-01
2.804281115999999741e-01,5.101275218999999916e-01
2.810966073999999759e-01,5.099586824999999823e-01
2.817650735000000184e-01,5.097898801000000368e-01
2.824335693999999730e-01,5.096212348999999975e-01
2.831020355000000155e-01,5.094530941999999563e-01
2.837705314000000256e-01,5.092858622000000501e-01
2.844390272999999802e-01,5.091196470000000085e-01
2.851074934000000227e-01,5.089554299999999865e-01
2.857759892999999773e-01,5.087911138999999805e-01
2.864444554000000198e-01,5.086288916000000215e-01
2.871129512999999744e-01,5.084698977999999592e-01
2.877814174000000169e-01,5.083094048999999837e-01
2.884499133000000270e-01,5.081509736000000554e-01
2.891183794000000140e-01,5.079936177999999636e-01
2.897868752000000159e-01,5.078348764000000237e-01
2.904553413000000028e-01,5.076760710000000065e-01
2.911238372000000130e-01,5.075175975000000284e-01
2.917923032999999999e-01,5.073577549000000131e-01
2.924607992000000101e-01,5.071980195999999941e-01
2.931292652999999970e-01,5.070374362999999773e-01
2.937977612000000072e-01,5.068774712000000404e-01
2.944662272999999941e-01,5.067180079999999975e-01
2.951347232000000043e-01,5.065566898000000151e-01
2.958032191000000144e-01,5.063960467000000465e-01
2.964716852000000014e-01,5.062360165999999495e-01
2.971401811000000115e-01,5.060765953000000428e-01
2.978086471999999985e-01,5.059176103000000424e-01
2.984771430000000003e-01,5.057595055000000395e-01
2.991456090999999873e-01,5.056019967999999531e-01
2.998141049999999974e-01,5.054456865999999993e-01
3.004825710999999844e-01,5.052910046999999905e-01
3.011510669999999945e-01,5.051350361999999983e-01
3.018195330999999815e-01,5.049816748000000022e-01
3.024880289999999916e-01,5.048297561000000266e-01
3.031564950999999786e-01,5.046762160000000108e-01
3.038249909999999887e-01,5.045232991000000444e-01
3.044934570999999757e-01,5.043709452000000315e-01
3.051619529999999858e-01,5.042188255999999758e-01
3.058304190999999728e-01,5.040668284999999527e-01
3.064989149999999829e-01,5.039149036000000192e-01
3.071673810000000171e-01,5.037631018999999544e-01
3.078358769000000272e-01,5.036114764000000354e-01
3.085043727999999819e-01,5.034602916999999511e-01
3.091728389000000243e-01,5.033092818000000079e-01
3.098413347999999790e-01,5.031595101000000403e-01
3.105098009000000214e-01,5.030075629000000381e-01
3.111782967999999761e-01,5.028577000999999713e-01
3.118467629000000185e-01,5.027106544999999649e-01
3.125152587999999731e-01,5.025616470999999530e-01
3.131837249000000156e-01,5.024128515000000350e-01
3.138522208000000258e-01,5.022649552000000295e-01
3.145206869000000127e-01,5.021184230999999887e-01
3.151891828000000229e-01,5.019706252000000202e-01
3.158576488000000015e-01,5.018250723999999607e-01
3.165261447000000117e-01,5.016808153999999798e-01
3.171946107999999986e-01,5.015345615999999840e-01
3.178631067000000088e-01,5.013892348999999804e-01
3.185315727999999957e-01,5.012446715999999691e-01
3.192000687000000059e-01,5.011005606999999751e-01
3.198685646000000160e-01,5.009567939000000303e-01
3.205370307000000030e-01,5.008133689000000555e-01
3.212055266000000131e-01,5.006706930000000000e-01
