# x(m), q(W/m2)
1.905871132672600221e-01,6.370242170525282854e+05
1.910834338747270100e-01,6.366216101250533247e+05
1.915797544821939979e-01,6.361533167334601749e+05
1.920760750896610136e-01,6.356385687725144671e+05
1.925723956971280015e-01,6.351358034172429470e+05
1.930687163045940180e-01,6.345850623433466535e+05
1.935650369120610059e-01,6.343346270034377230e+05
1.940613575195279938e-01,6.341276202521793311e+05
1.945576781269950095e-01,6.338564632463509915e+05
1.950539987344619974e-01,6.335734006186008919e+05
1.955503193419290131e-01,6.332897756450673332e+05
1.960466399493950018e-01,6.328881991347539006e+05
1.965429605568619897e-01,6.325487024624317419e+05
1.970392811643290054e-01,6.323054372108619427e+05
1.975356017717959933e-01,6.320350994295595447e+05
1.980319223792630090e-01,6.319376456494512968e+05
1.985282429867299969e-01,6.317045240469794953e+05
1.990245635941960134e-01,6.313911579264781903e+05
1.995208842016630013e-01,6.311218931618070928e+05
2.000172048091299892e-01,6.310168188346944517e+05
2.005135254165970049e-01,6.307733506583201233e+05
2.010098460240639928e-01,6.305084480043828953e+05
2.015061666315309807e-01,6.303006117375546601e+05
2.020024872389979964e-01,6.301166187122527044e+05
2.024988078464639851e-01,6.298334787445894908e+05
2.029951284539310008e-01,6.294475066736058798e+05
2.034914490613979887e-01,6.291341775782129262e+05
2.039877696688650044e-01,6.288515285308114253e+05
2.044840902763320201e-01,6.284886980656504165e+05
2.049804108837990080e-01,6.279143663685629144e+05
2.054767314912650245e-01,6.277486738789355149e+05
2.059730520987320124e-01,6.275558962272179779e+05
2.064693727061990280e-01,6.273283339228170225e+05
2.069656933136660160e-01,6.271107518255058676e+05
2.074620139211330039e-01,6.269337677398050437e+05
2.079583345286000196e-01,6.267752627094937488e+05
2.084546551360670075e-01,6.266819380970783532e+05
2.089509757435330239e-01,6.264880399632824119e+05
2.094472963510000119e-01,6.261298752417616779e+05
2.099436169584669998e-01,6.259829748073996743e+05
2.104399375659340155e-01,6.256450436174639035e+05
2.109362581734010034e-01,6.252489965951610357e+05
2.114325787808679913e-01,6.249383994561205618e+05
2.119288993883340078e-01,6.247159768863422796e+05
2.124252199958009957e-01,6.244093393923845142e+05
2.129215406032680113e-01,6.241478411976464558e+05
2.134178612107349993e-01,6.239905980187642854e+05
2.139141818182019872e-01,6.237960947334746597e+05
2.144105024256690029e-01,6.234210438201321522e+05
2.149068230331349916e-01,6.232387518185215304e+05
2.154031436406020072e-01,6.229624922834397294e+05
2.158994642480689952e-01,6.226108083902294748e+05
2.163957848555360108e-01,6.223006125906967791e+05
2.168921054630029988e-01,6.219425320060789818e+05
2.173884260704699867e-01,6.215242385484107072e+05
2.178847466779360031e-01,6.213024071842596168e+05
2.183810672854029911e-01,6.212012473699830007e+05
2.188773878928700067e-01,6.211861765349410707e+05
2.193737085003369947e-01,6.210243500986262225e+05
2.198700291078039826e-01,6.207585660741652828e+05
2.203663497152710260e-01,6.205293164274655282e+05
2.208626703227380139e-01,6.203620423469271045e+05
2.213589909302040026e-01,6.200032032654961804e+05
2.218553115376710183e-01,6.195643170101568103e+05
2.223516321451380062e-01,6.191452705330008175e+05
2.228479527526050219e-01,6.188356732897059992e+05
2.233442733600720098e-01,6.185669230020346586e+05
2.238405939675390255e-01,6.182317961827447871e+05
2.243369145750050142e-01,6.181061375049969647e+05
2.248332351824720021e-01,6.180117750599889550e+05
2.253295557899390178e-01,6.177356752717035124e+05
2.258258763974060057e-01,6.175321864160090918e+05
2.263221970048730214e-01,6.172965981729004998e+05
2.268185176123400093e-01,6.168312855571354739e+05
2.273148382198059980e-01,6.167073920614917297e+05
2.278111588272730137e-01,6.166077158797148149e+05
2.283074794347400016e-01,6.163812880840484286e+05
2.288038000422070173e-01,6.162077699664009269e+05
2.293001206496740052e-01,6.159877018374501495e+05
2.297964412571409931e-01,6.157479442690841388e+05
2.302927618646080088e-01,6.154015047280740691e+05
2.307890824720739975e-01,6.151343267520579975e+05
2.312854030795410132e-01,6.149981374278382864e+05
2.317817236870080011e-01,6.147664161594753386e+05
2.322780442944749890e-01,6.144750164959848626e+05
2.327743649019420047e-01,6.139979148311041063e+05
2.332706855094089926e-01,6.137928072576997802e+05
2.337670061168750091e-01,6.137947367207061034e+05
2.342633267243419970e-01,6.138069120135029079e+05
2.347596473318089849e-01,6.135272985368516529e+05
2.352559679392760006e-01,6.130296241451838287e+05
2.357522885467429885e-01,6.124771366662461078e+05
2.362486091542100042e-01,6.121053451614725636e+05
2.367449297616770199e-01,6.117475948815150186e+05
2.372412503691429808e-01,6.115293735800260911e+05
2.377375709766099965e-01,6.112899159461167874e+05
2.382338915840770122e-01,6.110165290267248638e+05
2.387302121915440278e-01,6.104570276142478688e+05
2.392265327990110158e-01,6.102850945031541632e+05
2.397228534064780037e-01,6.102344023028196534e+05
2.402191740139440201e-01,6.102611901176914107e+05
2.407154946214110081e-01,6.102437433420870220e+05
2.412118152288780237e-01,6.100502439111276763e+05
2.417081358363450116e-01,6.098269745260620257e+05
2.422044564438119996e-01,6.094826012791076209e+05
2.427007770512790152e-01,6.091116808027139632e+05
2.431970976587450040e-01,6.089449492502263747e+05
2.436934182662120196e-01,6.088017792532548774e+05
2.441897388736790075e-01,6.085289459475664189e+05
2.446860594811459955e-01,6.082649504881870234e+05
2.451823800886130111e-01,6.079838696758446749e+05
2.456787006960799991e-01,6.077340790478017880e+05
2.461750213035460155e-01,6.074682535082492977e+05
2.466713419110130034e-01,6.072279577098325826e+05
2.471676625184800191e-01,6.071338384419657523e+05
2.476639831259470070e-01,6.069248380948846461e+05
2.481603037334139950e-01,6.064007824239674956e+05
2.486566243408810106e-01,6.061192723048048792e+05
2.491529449483479985e-01,6.059139715837646509e+05
2.496492655558140150e-01,6.057367275433379691e+05
2.501455861632809752e-01,6.054598266710650641e+05
2.506419067707479909e-01,6.051752759901951067e+05
2.511382273782150065e-01,6.049380483524758602e+05
2.516345479856820222e-01,6.045166720352637349e+05
2.521308685931489824e-01,6.043018729488258250e+05
2.526271892006149988e-01,6.041320920209623873e+05
2.531235098080820145e-01,6.039866179972040700e+05
2.536198304155489747e-01,6.037720338469245471e+05
2.541161510230159903e-01,6.035734460059939884e+05
2.546124716304830060e-01,6.033776190232867375e+05
2.551087922379500217e-01,6.029940066633805400e+05
2.556051128454159826e-01,6.028001189359745476e+05
2.561014334528829983e-01,6.026954739497568225e+05
2.565977540603500140e-01,6.026497979748026701e+05
2.570940746678169742e-01,6.024950131771253655e+05
2.575903952752839898e-01,6.022439950591311790e+05
2.580867158827510055e-01,6.021453254766087048e+05
2.585830364902170220e-01,6.019745133885157993e+05
2.590793570976840376e-01,6.018094717216079589e+05
2.595756777051509978e-01,6.015906129234782420e+05
2.600719983126180135e-01,6.013616706933205714e+05
2.605683189200850292e-01,6.012364193026929861e+05
2.610646395275519893e-01,6.011538893919640686e+05
2.615609601350190050e-01,6.010958838919096161e+05
2.620572807424849660e-01,6.010860466743963771e+05
2.625536013499519816e-01,6.009946983668288449e+05
2.630499219574189973e-01,6.008662610197830945e+05
2.635462425648859575e-01,6.007340784942042083e+05
2.640425631723530286e-01,6.004908154088725569e+05
2.645388837798200443e-01,6.001689065584333148e+05
2.650352043872860053e-01,6.000565168521603337e+05
2.655315249947530210e-01,5.999171018914246233e+05
2.660278456022199811e-01,5.998326776219937019e+05
2.665241662096869968e-01,5.996179322686640080e+05
2.670204868171540125e-01,5.993265671129781986e+05
2.675168074246209726e-01,5.990937232242469909e+05
2.680131280320870446e-01,5.988762636623607250e+05
2.685094486395540048e-01,5.989740753806628054e+05
2.690057692470210204e-01,5.987083481170424493e+05
2.695020898544880361e-01,5.984750796575892018e+05
2.699984104619549963e-01,5.981510553276808932e+05
2.704947310694220119e-01,5.977365892726071179e+05
2.709910516768890276e-01,5.972803396535367938e+05
2.714873722843549886e-01,5.971273946705015842e+05
2.719836928918220043e-01,5.971466060323672136e+05
2.724800134992890199e-01,5.968075992259359919e+05
2.729763341067559801e-01,5.964426511173108593e+05
2.734726547142229958e-01,5.960057264259918593e+05
2.739689753216900114e-01,5.957563366935091326e+05
2.744652959291560279e-01,5.955576843158891425e+05
2.749616165366230436e-01,5.955599117937729461e+05
2.754579371440900037e-01,5.952379849086217582e+05
2.759542577515570194e-01,5.949549457836685469e+05
2.764505783590240351e-01,5.946347511111530475e+05
2.769468989664909953e-01,5.942243819139369298e+05
2.774432195739570117e-01,5.940463671996996272e+05
2.779395401814239719e-01,5.938523021822210867e+05
2.784358607888909876e-01,5.936757132159909233e+05
2.789321813963580032e-01,5.935315729805513984e+05
2.794285020038249634e-01,5.933325959416369442e+05
2.799248226112919791e-01,5.927654791835270589e+05
2.804211432187590503e-01,5.926556011873440584e+05
2.809174638262250112e-01,5.927069289788317401e+05
2.814137844336920269e-01,5.925523836871082895e+05
2.819101050411589870e-01,5.922786765755279921e+05
2.824064256486260027e-01,5.919661059375990881e+05
2.829027462560930184e-01,5.916771833375820424e+05
2.833990668635599786e-01,5.915707149346803781e+05
2.838953874710260505e-01,5.914985355063708266e+05
2.843917080784930107e-01,5.914262218573847786e+05
2.848880286859600264e-01,5.912458091826763703e+05
2.853843492934270420e-01,5.910785206828776281e+05
2.858806699008940022e-01,5.909452672391841188e+05
2.863769905083610179e-01,5.906307865532115102e+05
2.868733111158280336e-01,5.905376684471889166e+05
2.873696317232939945e-01,5.905036243885704316e+05
2.878659523307610102e-01,5.904764531798650278e+05
