# x(m), q(W/m2)
3.252250000000000418e-01,5.039520000000000000e+05
3.272629999999999706e-01,5.034680000000000000e+05
3.272629999999999706e-01,5.034680000000000000e+05
3.293020000000000391e-01,5.029870000000000000e+05
3.293020000000000391e-01,5.029870000000000000e+05
3.313419999999999699e-01,5.025090000000000000e+05
3.313419999999999699e-01,5.025090000000000000e+05
3.333840000000000137e-01,5.020340000000000000e+05
3.333840000000000137e-01,5.020340000000000000e+05
3.354270000000000307e-01,5.015620000000000000e+05
3.354270000000000307e-01,5.015620000000000000e+05
3.374719999999999942e-01,5.010920000000000000e+05
3.374719999999999942e-01,5.010920000000000000e+05
3.395170000000000132e-01,5.006240000000000000e+05
3.395170000000000132e-01,5.006240000000000000e+05
3.415650000000000075e-01,5.001590000000000000e+05
3.415650000000000075e-01,5.001590000000000000e+05
3.436130000000000018e-01,4.996950000000000000e+05
3.436130000000000018e-01,4.996950000000000000e+05
3.456639999999999713e-01,4.992340000000000000e+05
3.456639999999999713e-01,4.992340000000000000e+05
3.477149999999999963e-01,4.987760000000000000e+05
3.477149999999999963e-01,4.987760000000000000e+05
3.497679999999999678e-01,4.983220000000000000e+05
3.497679999999999678e-01,4.983220000000000000e+05
3.518220000000000236e-01,4.978720000000000000e+05
3.518220000000000236e-01,4.978720000000000000e+05
3.538779999999999704e-01,4.974260000000000000e+05
3.538779999999999704e-01,4.974260000000000000e+05
3.559350000000000014e-01,4.969850000000000000e+05
3.559350000000000014e-01,4.969850000000000000e+05
3.579930000000000057e-01,4.965470000000000000e+05
3.579930000000000057e-01,4.965470000000000000e+05
3.600530000000000119e-01,4.961120000000000000e+05
3.600530000000000119e-01,4.961120000000000000e+05
3.621139999999999914e-01,4.956790000000000000e+05
3.621139999999999914e-01,4.956790000000000000e+05
3.641770000000000285e-01,4.952470000000000000e+05
3.641770000000000285e-01,4.952470000000000000e+05
3.662409999999999832e-01,4.948160000000000000e+05
3.662409999999999832e-01,4.948160000000000000e+05
3.683059999999999667e-01,4.943860000000000000e+05
3.683059999999999667e-01,4.943860000000000000e+05
3.703730000000000078e-01,4.939590000000000000e+05
3.703730000000000078e-01,4.939590000000000000e+05
3.724409999999999665e-01,4.935340000000000000e+05
3.724409999999999665e-01,4.935340000000000000e+05
3.745100000000000096e-01,4.931120000000000000e+05
3.745100000000000096e-01,4.931120000000000000e+05
3.765809999999999991e-01,4.926930000000000000e+05
3.765809999999999991e-01,4.926930000000000000e+05
3.786530000000000173e-01,4.922770000000000000e+05
3.786530000000000173e-01,4.922770000000000000e+05
3.807269999999999821e-01,4.918620000000000000e+05
3.807269999999999821e-01,4.918620000000000000e+05
3.828020000000000311e-01,4.914500000000000000e+05
3.828020000000000311e-01,4.914500000000000000e+05
3.848779999999999979e-01,4.910390000000000000e+05
3.848779999999999979e-01,4.910390000000000000e+05
3.869560000000000222e-01,4.906300000000000000e+05
3.869560000000000222e-01,4.906300000000000000e+05
3.890350000000000197e-01,4.902240000000000000e+05
3.890350000000000197e-01,4.902240000000000000e+05
3.911149999999999904e-01,4.898200000000000000e+05
3.911149999999999904e-01,4.898200000000000000e+05
3.931970000000000187e-01,4.894190000000000000e+05
3.931970000000000187e-01,4.894190000000000000e+05
3.952799999999999647e-01,4.890200000000000000e+05
3.952799999999999647e-01,4.890200000000000000e+05
3.973650000000000237e-01,4.886220000000000000e+05
3.973650000000000237e-01,4.886220000000000000e+05
3.994499999999999718e-01,4.882270000000000000e+05
3.994499999999999718e-01,4.882270000000000000e+05
4.015380000000000060e-01,4.878340000000000000e+05
4.015380000000000060e-01,4.878340000000000000e+05
4.036259999999999848e-01,4.874420000000000000e+05
4.036259999999999848e-01,4.874420000000000000e+05
4.057160000000000211e-01,4.870530000000000000e+05
4.057160000000000211e-01,4.870530000000000000e+05
4.078070000000000306e-01,4.866670000000000000e+05
4.078070000000000306e-01,4.866670000000000000e+05
4.098999999999999866e-01,4.862830000000000000e+05
4.098999999999999866e-01,4.862830000000000000e+05
4.119940000000000269e-01,4.859020000000000000e+05
4.119940000000000269e-01,4.859020000000000000e+05
4.140889999999999849e-01,4.855230000000000000e+05
4.140889999999999849e-01,4.855230000000000000e+05
4.161860000000000004e-01,4.851470000000000000e+05
4.161860000000000004e-01,4.851470000000000000e+05
4.182839999999999892e-01,4.847740000000000000e+05
4.182839999999999892e-01,4.847740000000000000e+05
4.203830000000000067e-01,4.844030000000000000e+05
4.203830000000000067e-01,4.844030000000000000e+05
4.224839999999999707e-01,4.840340000000000000e+05
4.224839999999999707e-01,4.840340000000000000e+05
4.245860000000000190e-01,4.836650000000000000e+05
4.245860000000000190e-01,4.836650000000000000e+05
4.266890000000000405e-01,4.832960000000000000e+05
4.266890000000000405e-01,4.832960000000000000e+05
4.287940000000000085e-01,4.829270000000000000e+05
4.287940000000000085e-01,4.829270000000000000e+05
4.309000000000000052e-01,4.825600000000000000e+05
4.309000000000000052e-01,4.825600000000000000e+05
4.330070000000000308e-01,4.821940000000000000e+05
4.330070000000000308e-01,4.821940000000000000e+05
4.351160000000000028e-01,4.818310000000000000e+05
4.351160000000000028e-01,4.818310000000000000e+05
4.372260000000000035e-01,4.814710000000000000e+05
4.372260000000000035e-01,4.814710000000000000e+05
4.393380000000000063e-01,4.811130000000000000e+05
4.393380000000000063e-01,4.811130000000000000e+05
4.414500000000000091e-01,4.807580000000000000e+05
4.414500000000000091e-01,4.807580000000000000e+05
4.435640000000000138e-01,4.804050000000000000e+05
4.435640000000000138e-01,4.804050000000000000e+05
4.456800000000000206e-01,4.800530000000000000e+05
4.456800000000000206e-01,4.800530000000000000e+05
4.477970000000000561e-01,4.797030000000000000e+05
4.477970000000000561e-01,4.797030000000000000e+05
4.499150000000000094e-01,4.793560000000000000e+05
4.499150000000000094e-01,4.793560000000000000e+05
4.520339999999999914e-01,4.790110000000000000e+05
4.520339999999999914e-01,4.790110000000000000e+05
4.541549999999999754e-01,4.786670000000000000e+05
4.541549999999999754e-01,4.786670000000000000e+05
4.562769999999999881e-01,4.783250000000000000e+05
4.562769999999999881e-01,4.783250000000000000e+05
4.583999999999999742e-01,4.779840000000000000e+05
4.583999999999999742e-01,4.779840000000000000e+05
4.605249999999999622e-01,4.776430000000000000e+05
4.605249999999999622e-01,4.776430000000000000e+05
4.626510000000000344e-01,4.773030000000000000e+05
4.626510000000000344e-01,4.773030000000000000e+05
4.647780000000000244e-01,4.769650000000000000e+05
4.647780000000000244e-01,4.769650000000000000e+05
4.669060000000000432e-01,4.766300000000000000e+05
4.669060000000000432e-01,4.766300000000000000e+05
4.690360000000000085e-01,4.762980000000000000e+05
4.690360000000000085e-01,4.762980000000000000e+05
4.711670000000000025e-01,4.759690000000000000e+05
4.711670000000000025e-01,4.759690000000000000e+05
4.732999999999999985e-01,4.756410000000000000e+05
4.732999999999999985e-01,4.756410000000000000e+05
4.754340000000000233e-01,4.753150000000000000e+05
4.754340000000000233e-01,4.753150000000000000e+05
4.775690000000000213e-01,4.749880000000000000e+05
4.775690000000000213e-01,4.749880000000000000e+05
4.797049999999999925e-01,4.746600000000000000e+05
4.797049999999999925e-01,4.746600000000000000e+05
4.818430000000000213e-01,4.743320000000000000e+05
4.818430000000000213e-01,4.743320000000000000e+05
4.839820000000000233e-01,4.740040000000000000e+05
4.839820000000000233e-01,4.740040000000000000e+05
4.861219999999999986e-01,4.736780000000000000e+05
4.861219999999999986e-01,4.736780000000000000e+05
4.882640000000000313e-01,4.733550000000000000e+05
4.882640000000000313e-01,4.733550000000000000e+05
4.904069999999999818e-01,4.730350000000000000e+05
4.904069999999999818e-01,4.730350000000000000e+05
4.925510000000000166e-01,4.727190000000000000e+05
4.925510000000000166e-01,4.727190000000000000e+05
4.946969999999999978e-01,4.724040000000000000e+05
4.946969999999999978e-01,4.724040000000000000e+05
4.968440000000000079e-01,4.720910000000000000e+05
4.968440000000000079e-01,4.720910000000000000e+05
4.989920000000000466e-01,4.717780000000000000e+05
4.989920000000000466e-01,4.717780000000000000e+05
5.011410000000000586e-01,4.714650000000000000e+05
5.011410000000000586e-01,4.714650000000000000e+05
5.032919999999999616e-01,4.711540000000000000e+05
5.032919999999999616e-01,4.711540000000000000e+05
5.054440000000000044e-01,4.708450000000000000e+05
5.054440000000000044e-01,4.708450000000000000e+05
5.075969999999999649e-01,4.705380000000000000e+05
5.075969999999999649e-01,4.705380000000000000e+05
5.097509999999999541e-01,4.702350000000000000e+05
5.097509999999999541e-01,4.702350000000000000e+05
5.119070000000000009e-01,4.699340000000000000e+05
